d,L,Q,Av,Median
3,10,0.244,0.0532264,0.00207336
3,10,0.24600000000000002,0.053706500000000004,0.00210328
3,10,0.248,0.054187599999999995,0.00216251
3,10,0.25,0.05466990000000001,0.00223911
3,10,0.252,0.0551531,0.00227851
3,10,0.254,0.055637400000000004,0.00232989
3,10,0.256,0.0561227,0.00241297
3,10,0.258,0.05660900000000001,0.00246757
3,10,0.26,0.057096400000000005,0.00254945
3,10,0.262,0.057584800000000005,0.0026223
3,10,0.264,0.0580743,0.00266051
3,10,0.266,0.0585649,0.00271939
3,10,0.268,0.0590568,0.00277025
3,10,0.27,0.05954980000000001,0.00286491
3,10,0.272,0.06004400000000001,0.00291286
3,10,0.27399999999999997,0.060539499999999996,0.00296976
3,10,0.276,0.06103630000000001,0.00303198
3,10,0.278,0.061534500000000006,0.00310967
3,10,0.28,0.0620342,0.00319213
3,10,0.282,0.0625353,0.00329631
3,10,0.284,0.0630381,0.0034055
3,10,0.28600000000000003,0.0635425,0.00349807
3,10,0.28800000000000003,0.06404850000000001,0.0035978
3,10,0.29,0.06455620000000001,0.00370507
3,10,0.292,0.0650656,0.00380427
3,10,0.294,0.0655768,0.00392006
3,10,0.29600000000000004,0.06608969999999999,0.00396287
3,10,0.298,0.0666044,0.00407418
3,10,0.3,0.0671209,0.00420947
3,10,0.302,0.0676392,0.00433066
3,10,0.304,0.0681592,0.00445919
3,10,0.306,0.0686809,0.00459309
3,10,0.308,0.0692045,0.00473433
3,10,0.31,0.0697299,0.00485014
3,10,0.312,0.0702571,0.00492666
3,10,0.314,0.070786,0.00500311
3,10,0.316,0.0713167,0.0051383999999999996
3,10,0.318,0.0718493,0.00525477
3,10,0.32,0.0723837,0.00540926
3,10,0.322,0.0729199,0.00554729
3,10,0.324,0.07345800000000001,0.0057076
3,10,0.326,0.07399789999999999,0.00580453
3,10,0.32799999999999996,0.07453969999999999,0.00593583
3,10,0.33,0.0750834,0.00608078
3,10,0.332,0.0756291,0.00618507
3,10,0.33399999999999996,0.07617660000000001,0.00635982
3,10,0.336,0.0767261,0.006511100000000001
3,10,0.33799999999999997,0.07727739999999998,0.00669767
3,10,0.34,0.0778307,0.006887699999999999
3,10,0.342,0.0783859,0.00710169
3,10,0.344,0.078943,0.00732438
3,10,0.34600000000000003,0.0795021,0.0074754999999999995
3,10,0.348,0.0800632,0.00766995
3,10,0.35,0.0806263,0.00790266
3,10,0.35200000000000004,0.0811914,0.00802271
3,10,0.354,0.0817584,0.00821126
3,10,0.35600000000000004,0.0823275,0.00836907
3,10,0.358,0.08289880000000001,0.00862385
3,10,0.36,0.08347189999999999,0.00883847
3,10,0.36200000000000004,0.0840472,0.00909588
3,10,0.364,0.0846245,0.00928971
3,10,0.366,0.0852039,0.00948759
3,10,0.368,0.08578530000000001,0.00966941
3,10,0.37,0.0863687,0.009881299999999999
3,10,0.37200000000000005,0.0869542,0.0100884
3,10,0.374,0.08754160000000001,0.0103166
3,10,0.376,0.088131,0.0105384
3,10,0.37799999999999995,0.08872239999999999,0.0107756
3,10,0.38,0.0893157,0.0108978
3,10,0.382,0.08991089999999999,0.011102200000000001
3,10,0.384,0.09050810000000001,0.0113235
3,10,0.386,0.09110700000000001,0.0115957
3,10,0.38799999999999996,0.0917077,0.0118069
3,10,0.39,0.09231039999999999,0.012038799999999999
3,10,0.392,0.0929148,0.012271899999999999
3,10,0.39399999999999996,0.093521,0.0124903
3,10,0.396,0.0941289,0.0128036
3,10,0.39799999999999996,0.0947386,0.013012799999999998
3,10,0.4,0.09535,0.013203399999999999
3,10,0.402,0.09596310000000001,0.0134369
3,10,0.40399999999999997,0.096578,0.013637799999999999
3,10,0.406,0.0971945,0.0139541
3,10,0.408,0.09781269999999999,0.0142998
3,10,0.41,0.09843239999999999,0.014588
3,10,0.41200000000000003,0.0990538,0.014969399999999999
3,10,0.414,0.0996767,0.015319799999999998
3,10,0.41600000000000004,0.100301,0.015710599999999998
3,10,0.418,0.100927,0.015951499999999997
3,10,0.42,0.10155399999999999,0.0162934
3,10,0.42200000000000004,0.10218300000000001,0.016622099999999997
3,10,0.424,0.10281300000000002,0.0168779
3,10,0.426,0.10344500000000001,0.017240799999999997
3,10,0.428,0.104078,0.017444900000000003
3,10,0.43,0.10471199999999999,0.0176917
3,10,0.43200000000000005,0.105348,0.017965000000000002
3,10,0.434,0.105985,0.0180006
3,10,0.436,0.106623,0.018409099999999998
3,10,0.43799999999999994,0.10726300000000001,0.018589500000000002
3,10,0.44,0.107904,0.019004
3,10,0.442,0.108547,0.019324400000000002
3,10,0.444,0.10919200000000001,0.019727599999999998
3,10,0.446,0.109839,0.0198469
3,10,0.44799999999999995,0.11048699999999999,0.0200895
3,10,0.45,0.11113699999999999,0.020361700000000003
3,10,0.452,0.11179000000000001,0.0208297
3,10,0.45399999999999996,0.112445,0.021415599999999996
3,10,0.456,0.113102,0.0219862
3,10,0.45799999999999996,0.11376199999999999,0.022526400000000002
3,10,0.46,0.114424,0.0229578
3,10,0.462,0.11508900000000001,0.023731400000000003
3,10,0.46399999999999997,0.11575799999999999,0.024278
3,10,0.466,0.11642899999999999,0.024835299999999998
3,10,0.46799999999999997,0.117104,0.0252801
3,10,0.47,0.117783,0.0255232
3,10,0.47200000000000003,0.11846500000000001,0.0260774
3,10,0.474,0.11915099999999999,0.026628
3,10,0.47600000000000003,0.119841,0.027147700000000004
3,10,0.478,0.12053499999999999,0.0275031
3,10,0.48,0.121233,0.0282233
3,10,0.48200000000000004,0.12193499999999999,0.0287324
3,10,0.484,0.122643,0.029196899999999998
3,10,0.486,0.12335399999999999,0.029960700000000003
3,10,0.488,0.124071,0.030680400000000004
3,10,0.49,0.12479200000000001,0.031157499999999998
3,10,0.49200000000000005,0.12551800000000002,0.0317383
3,10,0.494,0.126249,0.032401599999999996
3,10,0.496,0.126985,0.0329241
3,10,0.498,0.127727,0.0333462
3,10,0.5,0.128473,0.0340657
3,10,0.502,0.129225,0.0346325
3,10,0.504,0.12998099999999999,0.0354633
3,10,0.506,0.130744,0.03608630000000001
3,10,0.508,0.131511,0.036680000000000004
3,10,0.51,0.13228399999999998,0.0373239
3,10,0.512,0.13306199999999999,0.0381198
3,10,0.514,0.133845,0.038889599999999996
3,10,0.516,0.134634,0.0395342
3,10,0.518,0.135429,0.0403382
3,10,0.52,0.136228,0.0411793
3,10,0.522,0.137033,0.0423564
3,10,0.524,0.137843,0.043268
3,10,0.526,0.138659,0.0443015
3,10,0.528,0.139479,0.0449146
3,10,0.53,0.14030499999999999,0.04587569999999999
3,10,0.532,0.14113599999999998,0.0468401
3,10,0.534,0.141971,0.047694099999999996
3,10,0.536,0.142812,0.0483884
3,10,0.5379999999999999,0.143657,0.049049
3,10,0.54,0.144508,0.0500515
3,10,0.542,0.14536300000000002,0.0509552
3,10,0.544,0.146223,0.0517319
3,10,0.546,0.14708800000000002,0.0524724
3,10,0.5479999999999999,0.147958,0.052889599999999995
3,10,0.55,0.148832,0.053831399999999995
3,10,0.552,0.14971199999999998,0.0547886
3,10,0.5539999999999999,0.150597,0.055705700000000004
3,10,0.556,0.15148699999999998,0.056816599999999995
3,10,0.5579999999999999,0.152383,0.057443100000000004
3,10,0.56,0.153284,0.05816369999999999
3,10,0.562,0.154191,0.0596111
3,10,0.564,0.155103,0.0600942
3,10,0.5660000000000001,0.156022,0.0615567
3,10,0.568,0.156947,0.0626259
3,10,0.57,0.157878,0.06325800000000001
3,10,0.5720000000000001,0.158816,0.064328
3,10,0.574,0.159761,0.0657803
3,10,0.5760000000000001,0.160712,0.067246
3,10,0.578,0.161672,0.06789769999999999
3,10,0.58,0.162638,0.06897130000000001
3,10,0.5820000000000001,0.163613,0.06976510000000001
3,10,0.584,0.164595,0.07124580000000001
3,10,0.586,0.16558499999999998,0.0725513
3,10,0.588,0.16658399999999998,0.0736441
3,10,0.59,0.16759100000000002,0.0751396
3,10,0.5920000000000001,0.168607,0.0759325
3,10,0.594,0.169632,0.0768572
3,10,0.596,0.170666,0.077423
3,10,0.598,0.171709,0.0785288
3,10,0.6,0.172761,0.07956970000000001
3,10,0.602,0.173823,0.08130989999999999
3,10,0.604,0.174894,0.0825721
3,10,0.606,0.175976,0.0835173
3,10,0.608,0.177067,0.0846928
3,10,0.61,0.178169,0.086732
3,10,0.612,0.179281,0.0879005
3,10,0.614,0.180403,0.0890456
3,10,0.616,0.181536,0.0905021
3,10,0.618,0.18268,0.09169669999999999
3,10,0.62,0.183834,0.09311749999999999
3,10,0.622,0.184999,0.09382539999999999
3,10,0.624,0.186175,0.09494
3,10,0.626,0.187363,0.09617610000000001
3,10,0.628,0.18856199999999998,0.0981522
3,10,0.63,0.189772,0.100216
3,10,0.632,0.190994,0.101875
3,10,0.634,0.192228,0.102933
3,10,0.636,0.193473,0.104681
3,10,0.638,0.194731,0.10643299999999999
3,10,0.64,0.196002,0.108224
3,10,0.642,0.197284,0.109507
3,10,0.644,0.19858,0.111269
3,10,0.6459999999999999,0.199889,0.112822
3,10,0.648,0.201211,0.11429
3,10,0.65,0.202546,0.116494
3,10,0.652,0.203895,0.11794
3,10,0.654,0.205258,0.12061199999999998
3,10,0.6559999999999999,0.20663600000000001,0.12356600000000001
3,10,0.6579999999999999,0.20802800000000002,0.12546500000000002
3,10,0.66,0.209434,0.127737
3,10,0.662,0.210856,0.129998
3,10,0.664,0.21229299999999998,0.132548
3,10,0.6659999999999999,0.213746,0.134447
3,10,0.6679999999999999,0.21521500000000002,0.13613599999999998
3,10,0.67,0.2167,0.138238
3,10,0.672,0.218202,0.139491
3,10,0.674,0.219721,0.141688
3,10,0.6759999999999999,0.22125799999999998,0.14291199999999998
3,10,0.6779999999999999,0.222813,0.145306
3,10,0.68,0.22438699999999998,0.147402
3,10,0.682,0.22598000000000001,0.14967
3,10,0.684,0.22759200000000002,0.152177
3,10,0.6859999999999999,0.229225,0.15535
3,10,0.688,0.23087800000000003,0.156943
3,10,0.69,0.232553,0.15980899999999998
3,10,0.6920000000000001,0.23424899999999999,0.16208399999999998
3,10,0.6940000000000001,0.235969,0.164832
3,10,0.696,0.23771199999999998,0.167739
3,10,0.698,0.239479,0.17039
3,10,0.7,0.241271,0.172051
3,10,0.7020000000000001,0.243089,0.17491800000000002
3,10,0.7040000000000001,0.24493299999999998,0.177076
3,10,0.706,0.246804,0.17937
3,10,0.708,0.248704,0.1821
3,10,0.71,0.250632,0.185148
3,10,0.7120000000000001,0.25259000000000004,0.18829500000000002
3,10,0.7140000000000001,0.254578,0.192044
3,10,0.716,0.256598,0.19528399999999999
3,10,0.718,0.25865,0.198657
3,10,0.72,0.260735,0.202568
3,10,0.722,0.262854,0.205632
3,10,0.7240000000000001,0.26500799999999997,0.209596
3,10,0.726,0.26719699999999996,0.213024
3,10,0.728,0.269423,0.21707600000000002
3,10,0.73,0.271685,0.219927
3,10,0.732,0.273986,0.22285
3,10,0.7340000000000001,0.276326,0.22638000000000003
3,10,0.736,0.27870500000000004,0.230071
3,10,0.738,0.281125,0.234893
3,10,0.74,0.283587,0.23862199999999997
3,10,0.742,0.286091,0.24249099999999998
3,10,0.7440000000000001,0.288638,0.24797199999999997
3,10,0.746,0.29123000000000004,0.251701
3,10,0.748,0.293867,0.256052
3,10,0.75,0.296551,0.261369
3,10,0.752,0.299282,0.265137
3,10,0.754,0.302063,0.268689
3,10,0.7559999999999999,0.30489299999999997,0.273966
3,10,0.758,0.307775,0.277884
3,10,0.76,0.31071,0.28179299999999996
3,10,0.762,0.313698,0.285879
3,10,0.764,0.316742,0.290143
3,10,0.7659999999999999,0.319844,0.29391
3,10,0.768,0.323004,0.298996
3,10,0.77,0.32622399999999996,0.303196
3,10,0.772,0.329506,0.308987
3,10,0.774,0.332851,0.314204
3,10,0.7759999999999999,0.336262,0.320213
3,10,0.778,0.33974099999999996,0.324644
3,10,0.78,0.343289,0.330678
3,10,0.782,0.346908,0.336175
3,10,0.784,0.3506,0.342723
3,10,0.7859999999999999,0.354369,0.349
3,10,0.7879999999999999,0.358215,0.355649
3,10,0.79,0.362142,0.361682
3,10,0.792,0.366152,0.365672
3,10,0.794,0.370247,0.372079
3,10,0.7959999999999999,0.37443000000000004,0.377842
3,10,0.7979999999999999,0.378704,0.383232
3,10,0.8,0.38307199999999997,0.388706
3,10,0.802,0.387536,0.394041
3,10,0.804,0.3921,0.400115
3,10,0.8059999999999999,0.396767,0.405937
3,10,0.8079999999999999,0.401539,0.411185
3,10,0.81,0.406421,0.416958
3,10,0.812,0.41141400000000006,0.42317200000000005
3,10,0.8140000000000001,0.416523,0.429996
3,10,0.816,0.42175100000000004,0.436507
3,10,0.818,0.427101,0.44393299999999997
3,10,0.82,0.43257799999999996,0.451485
3,10,0.8220000000000001,0.438183,0.45973100000000006
3,10,0.8240000000000001,0.44392200000000004,0.466688
3,10,0.826,0.449797,0.47568599999999994
3,10,0.828,0.455812,0.483468
3,10,0.83,0.46197,0.49131199999999997
3,10,0.8320000000000001,0.468276,0.5000640000000001
3,10,0.8340000000000001,0.474732,0.507045
3,10,0.836,0.48134399999999994,0.515938
3,10,0.838,0.488113,0.522415
3,10,0.84,0.495043,0.530748
3,10,0.8420000000000001,0.502139,0.5387390000000001
3,10,0.8440000000000001,0.5094029999999999,0.5474289999999999
3,10,0.846,0.516839,0.5559529999999999
3,10,0.848,0.5244489999999999,0.565107
3,10,0.85,0.532238,0.574533
3,10,0.852,0.540208,0.584017
3,10,0.8540000000000001,0.548362,0.592968
3,10,0.856,0.556703,0.6020989999999999
3,10,0.858,0.565232,0.6115189999999999
3,10,0.86,0.5739529999999999,0.6212439999999999
3,10,0.862,0.582866,0.6314569999999999
3,10,0.8640000000000001,0.591974,0.6418119999999999
3,10,0.866,0.601276,0.652325
3,10,0.868,0.610773,0.6628229999999999
3,10,0.87,0.620464,0.6734060000000001
3,10,0.872,0.6303479999999999,0.683407
3,10,0.8740000000000001,0.640423,0.6951069999999999
3,10,0.8759999999999999,0.650684,0.705467
3,10,0.878,0.6611279999999999,0.716619
3,10,0.88,0.671747,0.727811
3,10,0.882,0.6825359999999999,0.738513
3,10,0.884,0.6934859999999999,0.749762
3,10,0.8859999999999999,0.704584,0.760858
3,10,0.888,0.715821,0.772117
3,10,0.89,0.72718,0.784359
3,10,0.892,0.738647,0.7960729999999999
3,10,0.894,0.750203,0.806307
3,10,0.8959999999999999,0.761827,0.816751
3,10,0.898,0.773497,0.8283440000000001
3,10,0.9,0.785188,0.8392649999999999
3,10,0.902,0.7968729999999999,0.8498479999999999
3,10,0.904,0.808524,0.8606010000000001
3,10,0.9059999999999999,0.8201069999999999,0.8709690000000001
3,10,0.9079999999999999,0.831591,0.881225
3,10,0.91,0.842939,0.8911629999999999
3,10,0.912,0.8541139999999999,0.9006559999999999
3,10,0.914,0.865079,0.909596
3,10,0.9159999999999999,0.8757940000000001,0.918162
3,10,0.9179999999999999,0.8862209999999999,0.9264709999999999
3,10,0.92,0.8963209999999999,0.9346709999999999
3,10,0.922,0.9060540000000001,0.942301
3,10,0.924,0.915385,0.9493229999999999
3,10,0.9259999999999999,0.9242799999999999,0.956099
3,10,0.9279999999999999,0.9327059999999999,0.9620790000000001
3,10,0.93,0.940636,0.9674780000000001
3,10,0.932,0.9480459999999999,0.9723950000000001
3,10,0.934,0.954918,0.976809
3,10,0.9359999999999999,0.961239,0.980722
3,10,0.938,0.967001,0.984186
3,10,0.94,0.9722040000000001,0.987145
3,10,0.9420000000000001,0.9768540000000001,0.9897739999999999
3,10,0.9440000000000001,0.9809629999999999,0.991966
3,10,0.946,0.9845510000000001,0.993801
3,10,0.948,0.987642,0.99529
3,10,0.95,0.990267,0.9964639999999999
3,10,0.9520000000000001,0.9924639999999999,0.9974059999999999
3,10,0.9540000000000001,0.9942700000000001,0.998133
3,10,0.956,0.9957299999999999,0.998699
3,10,0.958,0.996885,0.9991200000000001
3,10,0.96,0.9977809999999999,0.999416
3,10,0.9620000000000001,0.998459,0.999627
3,10,0.9640000000000001,0.9989600000000001,0.9997719999999999
3,10,0.966,0.9993190000000001,0.999865
3,10,0.968,0.999569,0.999922
3,10,0.97,0.9997370000000001,0.999958
3,10,0.972,0.9998459999999999,0.999978
3,10,0.9740000000000001,0.999914,0.9999889999999999
3,10,0.976,0.9999540000000001,0.9999950000000001
3,10,0.978,0.999977,0.9999979999999999
3,10,0.98,0.9999889999999999,0.999999
3,10,0.982,0.9999950000000001,1.0
3,10,0.9840000000000001,0.9999979999999999,1.0
3,10,0.986,0.999999,1.0
3,10,0.988,1.0,1.0
3,10,0.99,1.0,1.0
3,10,0.992,1.0,1.0
3,10,0.9940000000000001,1.0,1.0
3,10,0.996,1.0,1.0
3,10,0.998,1.0,1.0
3,10,1.0,1.0,1.0
