Sigma,N,Q,Mean,Mean_err,Median,Median_err
0.896,512,0.26171875,0.04781665818170683,0.0014686297838066294,0.0012931691824170546,0.0001134764532248842
0.896,512,0.265625,0.04858694629426483,0.001483214576424012,0.0013472046973177997,0.00012075640180807799
0.896,512,0.26953125,0.04935762000455117,0.0014977582618160244,0.0014129178830238863,0.0001290251428051033
0.896,512,0.2734375,0.05012814152176868,0.0015122422115917693,0.0014787540033045674,0.00013561235467161273
0.896,512,0.27734375,0.050898141496552994,0.0015266480981547944,0.0015522425016986834,0.000147449329708418
0.896,512,0.28125,0.05166743839483173,0.0015409583549032904,0.0016285180143488143,0.00014843114290015945
0.896,512,0.28515625,0.05243599223219123,0.0015551512179325234,0.0016886591489555104,0.00015737873756879855
0.896,512,0.2890625,0.05320380823881811,0.0015692023356696533,0.001778564296293115,0.0001627379648874608
0.896,512,0.29296875,0.05397106142989018,0.0015830940657938991,0.0018543213895834542,0.00017454821611261856
0.896,512,0.296875,0.05473814962980605,0.001596819580083302,0.001926338209432863,0.00017649003508472558
0.896,512,0.30078125,0.05550561528676117,0.0016103785402255381,0.0020018293331540817,0.00018515002697348158
0.896,512,0.3046875,0.05627409375028998,0.0016237738906395257,0.0021085416804262794,0.00018662549884735345
0.896,512,0.30859375,0.057044253836910704,0.0016370173737708298,0.002207617770206903,0.00020705820359886935
0.896,512,0.3125,0.057816756909662474,0.0016501265967935558,0.002315537419740188,0.00020553935863032677
0.896,512,0.31640625,0.058592373601166314,0.0016631214859531597,0.002412072783522402,0.0002082003796420612
0.896,512,0.3203125,0.05937182062340858,0.0016760219750039647,0.0025136960081334056,0.00022905972427193942
0.896,512,0.32421875,0.06015560605284814,0.001688846813139167,0.0026474909396675076,0.0002501119074136704
0.896,512,0.328125,0.060944023680865364,0.0017016098797817368,0.002740583970903303,0.00027202389246200147
0.896,512,0.33203125,0.06173729849638208,0.0017143195290900731,0.0028887557393666935,0.0002859423226464784
0.896,512,0.3359375,0.06253577085581172,0.0017269854711826492,0.003014611946209904,0.00029048430291614164
0.896,512,0.33984375,0.06333971145695534,0.0017396130622304572,0.0031558839301517876,0.00030540897658374016
0.896,512,0.34375,0.06414943419720738,0.0017522005475621597,0.003295576208263809,0.00030385682261423815
0.896,512,0.34765625,0.06496532194813032,0.0017647510335607503,0.0034701317661378316,0.00030688494633099474
0.896,512,0.3515625,0.06578778113922724,0.0017772706874979096,0.0035987883432254666,0.00030662034321976653
0.896,512,0.35546875,0.06661722552755327,0.0017897682384516037,0.0037710209095467113,0.00030991496209281926
0.896,512,0.359375,0.06745406315218752,0.0018022588563503252,0.003961551623016085,0.0003437229185352892
0.896,512,0.36328125,0.06829832168700234,0.0018147501344327015,0.004137330468130729,0.00032807059893850125
0.896,512,0.3671875,0.06914985603869726,0.0018272452604166458,0.004333197002949723,0.00034659475619666283
0.896,512,0.37109375,0.07000871684685439,0.001839755519698249,0.004542970945290985,0.0003684297047018745
0.896,512,0.375,0.0708744602387998,0.0018522835734856254,0.004725339887154409,0.0004067653323780049
0.896,512,0.37890625,0.07174673430763835,0.0018648217083266235,0.004939948923783486,0.00046621745901052837
0.896,512,0.3828125,0.07262531794917594,0.0018773565563551216,0.005167554294042166,0.0004727939361489708
0.896,512,0.38671875,0.07350974057595204,0.0018898693345456934,0.005443820615624325,0.0005026513260717739
0.896,512,0.390625,0.07439981550982176,0.0019023418721358283,0.005738506329195908,0.000537515115807184
0.896,512,0.39453125,0.07529560179039778,0.0019147576160114272,0.005970617395083522,0.0005677089981030915
0.896,512,0.3984375,0.07619748786391856,0.0019271081392263007,0.006280882923708366,0.0006219072088192649
0.896,512,0.40234375,0.07710639581805653,0.0019393984444179828,0.006489765856880468,0.0006472014963191219
0.896,512,0.40625,0.07802335205339093,0.001951640600373776,0.006784715546333649,0.0006119538563598674
0.896,512,0.41015625,0.07894944817765469,0.001963853595580347,0.0070980334286273395,0.0006157919549084469
0.896,512,0.4140625,0.07988589905159586,0.001976066323916932,0.00741015806824281,0.0006563595174755684
0.896,512,0.41796875,0.08083390206580283,0.001988310637673823,0.00768677066709014,0.0006609875784160538
0.896,512,0.421875,0.08179427162952878,0.002000615662807518,0.008006997031034697,0.0007085182839076411
0.896,512,0.42578125,0.08276727105161041,0.0020130047527445135,0.0083840084158155,0.0007181839632027686
0.896,512,0.4296875,0.08375267262534641,0.0020254879889496794,0.008729112562517823,0.00077513984615006
0.896,512,0.43359375,0.08474999152803936,0.0020380624785926106,0.009168295158938414,0.0008370227948872016
0.896,512,0.4375,0.08575886665085328,0.002050726807779621,0.009556526968797363,0.0008675025162786964
0.896,512,0.44140625,0.08677870739276913,0.0020634670927301684,0.009966755523395189,0.0008736120580839947
0.896,512,0.4453125,0.08780888226973531,0.0020762608133402813,0.01043063142472818,0.0008278769395115124
0.896,512,0.44921875,0.08884914503884517,0.0020890922456812183,0.010799649266296485,0.0008083793677489415
0.896,512,0.453125,0.08989953828546045,0.0021019473115440807,0.011300011457496328,0.0007634798671804649
0.896,512,0.45703125,0.0909599776537042,0.0021148153322470293,0.011837543344428677,0.0008112597959122319
0.896,512,0.4609375,0.09203056519111869,0.0021276891652414953,0.01222831453729528,0.0009194909305861092
0.896,512,0.46484375,0.09311154166357452,0.0021405632195341164,0.012682358962228083,0.0009312953901706724
0.896,512,0.46875,0.09420289237293977,0.002153432043682675,0.013194963787645717,0.0009477279080276476
0.896,512,0.47265625,0.09530472761689786,0.0021662954007264875,0.013705715156328678,0.0010470306429277334
0.896,512,0.4765625,0.09641727854001729,0.0021791541235112247,0.01425652414301258,0.0011409929014822605
0.896,512,0.48046875,0.09754093052988098,0.002192014743541944,0.014808589977450253,0.0012080221048480849
0.896,512,0.484375,0.09867606210530022,0.002204886853942249,0.01540643568442779,0.0013264378876119112
0.896,512,0.48828125,0.09982286548813907,0.0022177739924292704,0.016132730464741313,0.0013399403288755338
0.896,512,0.4921875,0.10098153317893425,0.002230683997549232,0.016721545341607837,0.0013759892091824595
0.896,512,0.49609375,0.10215197290616844,0.0022436206659332564,0.01737265785382219,0.0013299906854567188
0.896,512,0.5,0.10333410226135356,0.002256588437685609,0.018140281923971317,0.001333177425974061
0.896,512,0.50390625,0.10452742401884597,0.0022695867606579148,0.018885565515517382,0.0013711062351107984
0.896,512,0.5078125,0.10573113237879053,0.0022826056323760066,0.019580121504257045,0.0014043853265797127
0.896,512,0.51171875,0.10694451035866714,0.0022956309485253437,0.02029125027225314,0.001362149643787707
0.896,512,0.515625,0.10816711275826843,0.002308650270176051,0.021158193595596564,0.0014318588861376108
0.896,512,0.51953125,0.10939874285886246,0.002321646108012908,0.021801157687478513,0.0014567183660681607
0.896,512,0.5234375,0.11063928275377187,0.002334598813817326,0.022659146199269002,0.0016113364024482177
0.896,512,0.52734375,0.11188940542123188,0.002347504950337573,0.023219497620708057,0.0015418606111989531
0.896,512,0.53125,0.11315036805824705,0.0023603692518737785,0.02403593697747054,0.0017184216930950869
0.896,512,0.53515625,0.11442377790707192,0.002373205627511543,0.024665334416197962,0.0018475175463407202
0.896,512,0.5390625,0.11571094836582038,0.0023860300326616463,0.0255247598301549,0.0017786583525376584
0.896,512,0.54296875,0.11701317074920238,0.0023988599780670004,0.02638248074430947,0.0018176997709100212
0.896,512,0.546875,0.1183317728188982,0.0024117104405155065,0.02732254807507317,0.0018255478122965049
0.896,512,0.55078125,0.11966777537597063,0.002424596445560578,0.028379718266779538,0.00165044529243398
0.896,512,0.5546875,0.12102204289607975,0.0024375282871514727,0.029539233203881587,0.0018490181108983719
0.896,512,0.55859375,0.1223952144066296,0.0024505106244957896,0.030545345319950807,0.0021099809030870006
0.896,512,0.5625,0.12378807088444727,0.002463550137642772,0.03153206176701502,0.0021847242757342816
0.896,512,0.56640625,0.1252007348232479,0.0024766447657213232,0.032582787792493226,0.002218436042049552
0.896,512,0.5703125,0.12663359506767982,0.0024897916042493848,0.03380515628107279,0.0023708239130198674
0.896,512,0.57421875,0.12808733203345601,0.002502993282799542,0.03505493361740324,0.0023717899688826265
0.896,512,0.578125,0.12956237579402866,0.0025162452709840567,0.03614309886845107,0.0022747434488584886
0.896,512,0.58203125,0.13105963325073483,0.002529538992331996,0.03742708149073195,0.002310876151775715
0.896,512,0.5859375,0.13258022622475732,0.0025428765642492553,0.038891991008682396,0.002372049365385851
0.896,512,0.58984375,0.13412539993701,0.002556260914401403,0.04012674686325108,0.0023153601121569767
0.896,512,0.59375,0.13569618298776362,0.002569687686376182,0.04162585106031535,0.0024262926051678694
0.896,512,0.59765625,0.13729351511566829,0.002583154492856176,0.0430473880190184,0.002450555349643143
0.896,512,0.6015625,0.13891826974996196,0.0025966655004600126,0.04478809462845821,0.0024820314163324572
0.896,512,0.60546875,0.14057134835081114,0.0026102287852419236,0.046407909719988615,0.0027119487824661588
0.896,512,0.609375,0.14225330577400552,0.0026238489178210212,0.04808426581511281,0.0028428209319921374
0.896,512,0.61328125,0.1439644858768745,0.0026375270752055607,0.04995158187792263,0.0027664441892278524
0.896,512,0.6171875,0.14570515351903282,0.0026512663321992622,0.0517059518832206,0.002747387898437252
0.896,512,0.62109375,0.14747560201618412,0.0026650707657121775,0.053809153986445736,0.002991937757289199
0.896,512,0.625,0.14927601485717976,0.002678941403904809,0.055493391267425245,0.003132838459904619
0.896,512,0.62890625,0.15110630531763675,0.0026928725925547165,0.057249162979134946,0.0031327241619342663
0.896,512,0.6328125,0.1529669988287695,0.0027068655546236805,0.05884813733907236,0.0032192125931361074
0.896,512,0.63671875,0.15485854276536296,0.002720914736858369,0.06067456028738048,0.0033034710386545692
0.896,512,0.640625,0.1567815297593096,0.0027350118230659234,0.06267361941094947,0.0034615773703682083
0.896,512,0.64453125,0.1587374762623324,0.0027491597441761076,0.06504863646378617,0.0033597359629522843
0.896,512,0.6484375,0.16072826095666162,0.002763356990493274,0.06739931557478135,0.003417271705964146
0.896,512,0.65234375,0.16275636884094272,0.0027776065755304082,0.06997410887488316,0.0034063000568434368
0.896,512,0.65625,0.16482445224486414,0.0027919178265970166,0.07253045132617073,0.0033772251908955136
0.896,512,0.66015625,0.16693561199195417,0.0028063100956332073,0.07510249373535022,0.0032741448179038814
0.896,512,0.6640625,0.16909312096220466,0.0028208074375991724,0.07776354095397806,0.0034363466497564104
0.896,512,0.66796875,0.17129941267254084,0.0028354339925437673,0.08087174935388598,0.0034518035579493033
0.896,512,0.671875,0.17355722013844113,0.0028502250368645176,0.08358792120791855,0.003962467054282085
0.896,512,0.67578125,0.17586899338711892,0.002865211936475997,0.0866290173073619,0.00427730201489382
0.896,512,0.6796875,0.1782363925867561,0.0028804191665572406,0.08946888109947873,0.003850084629537827
0.896,512,0.68359375,0.18066100907470092,0.002895868901007393,0.09272359836414258,0.004129888088294469
0.896,512,0.6875,0.18314358174833117,0.00291156385029972,0.09593853207974833,0.0043061827072647324
0.896,512,0.69140625,0.18568491912513288,0.002927486550638474,0.09952519598052517,0.0046437811636454735
0.896,512,0.6953125,0.18828622230879233,0.002943613722193955,0.10277720510288377,0.004900616751321287
0.896,512,0.69921875,0.19094905932115822,0.0029599148285981147,0.10684880386723748,0.004869790225793056
0.896,512,0.703125,0.19367664084908862,0.0029763656447027507,0.11033645074883565,0.005223211430143514
0.896,512,0.70703125,0.1964727458406329,0.002992947332292637,0.11420175229207911,0.005038226284770976
0.896,512,0.7109375,0.1993415393491921,0.003009647082405437,0.11837294445402922,0.004722911937693788
0.896,512,0.71484375,0.20228765378507063,0.0030264710874120457,0.12213512833497561,0.004906036484488678
0.896,512,0.71875,0.20531566473719398,0.0030434306276063933,0.12622644520404253,0.004933555608072969
0.896,512,0.72265625,0.20842941333391388,0.0030605345025973402,0.13015549676926103,0.005287309059072679
0.896,512,0.7265625,0.21163217303893983,0.003077798314274094,0.13465063682042178,0.005763223054246332
0.896,512,0.73046875,0.21492688129402807,0.003095234095575739,0.13931865047580563,0.005764840458103607
0.896,512,0.734375,0.21831595399362322,0.0031128403162478096,0.14407795712806976,0.005799960586765302
0.896,512,0.73828125,0.22180163504974063,0.003130613009566408,0.1494170519151608,0.005779696808575914
0.896,512,0.7421875,0.2253864380443322,0.0031485395268215227,0.15432374450363548,0.0060360942728738065
0.896,512,0.74609375,0.22907406007803793,0.0031665967082557473,0.15953138547040266,0.006106664614807436
0.896,512,0.75,0.23286945441585738,0.003184767353251116,0.1636292686402361,0.005743291232384796
0.896,512,0.75390625,0.23677800446498207,0.003203035261707856,0.1687342193914041,0.005720674390425729
0.896,512,0.7578125,0.24080595807041547,0.003221376186344538,0.17331000844437544,0.005618132683288875
0.896,512,0.76171875,0.2449603507828583,0.0032397719394799576,0.1789131767712492,0.005595708673257884
0.896,512,0.765625,0.24924835976763615,0.0032581991629992385,0.18449532307325764,0.0057813409632372975
0.896,512,0.76953125,0.25367759949979185,0.003276625043843154,0.19121832843675435,0.005986944926709515
0.896,512,0.7734375,0.25825589848826563,0.0032950255476524247,0.19770223437252293,0.006116887669114901
0.896,512,0.77734375,0.2629923677017992,0.003313377650767281,0.2054403724203156,0.005976623793170301
0.896,512,0.78125,0.2678967956356889,0.0033316511620211445,0.2125372732606551,0.0059925583054123415
0.896,512,0.78515625,0.2729792235599872,0.0033498199695374334,0.21942598129889979,0.006358846878923744
0.896,512,0.7890625,0.27825007287522757,0.0033678586982242155,0.226672791928757,0.006097350326874788
0.896,512,0.79296875,0.28372011848102136,0.0033857306740145412,0.23510696261526157,0.0062808237777978925
0.896,512,0.796875,0.28940127806131205,0.0034033813796330555,0.2434321077330505,0.006514115271468154
0.896,512,0.80078125,0.2953069974331088,0.003420747346310612,0.25270752429279464,0.006600610233703181
0.896,512,0.8046875,0.3014517645743978,0.0034377628996921554,0.2627024096605109,0.006605203745977392
0.896,512,0.80859375,0.307851274702781,0.0034543518533592266,0.2722115320109285,0.006606543863116071
0.896,512,0.8125,0.314522980450897,0.003470425901913342,0.2810416300495702,0.006927972940696046
0.896,512,0.81640625,0.3214859023631633,0.0034858960080221585,0.2904730473433232,0.006712710510444515
0.896,512,0.8203125,0.3287609550425466,0.00350067483690244,0.2998498193714876,0.006402957430689735
0.896,512,0.82421875,0.3363706430423858,0.003514667093223499,0.3108071253095392,0.0064055583623756325
0.896,512,0.828125,0.34433917142641424,0.0035277729270109443,0.32119943794814126,0.007023375779304322
0.896,512,0.83203125,0.35269176899432936,0.0035398833880351424,0.3335150191502819,0.006994886142850491
0.896,512,0.8359375,0.36145555560510345,0.0035508880401823304,0.34537903856630725,0.0068114706958921105
0.896,512,0.83984375,0.37065939770456646,0.0035606713383718666,0.36002757538981783,0.0070610146880431155
0.896,512,0.84375,0.38033214898307655,0.003569105482073198,0.3739728304480427,0.007724973944005046
0.896,512,0.84765625,0.3905029742071293,0.0035760362402689917,0.38901094505947476,0.007477546975505842
0.896,512,0.8515625,0.40120240493952164,0.0035812862520395745,0.4044423351124381,0.006339615373777651
0.896,512,0.85546875,0.41246193504303463,0.0035846656380487023,0.4194176269983964,0.005462081165076004
0.896,512,0.859375,0.42431331730174543,0.003585941065602219,0.4346976034839946,0.005572440665781466
0.896,512,0.86328125,0.4367895718875544,0.003584847276334136,0.4510218261697474,0.006308988312525905
0.896,512,0.8671875,0.4499251682586231,0.0035810701895909727,0.46666732398121896,0.00584452456302811
0.896,512,0.87109375,0.46375671986949923,0.0035742248165452763,0.4838813835106306,0.005222827211430199
0.896,512,0.875,0.4783226692566147,0.00356385153862127,0.5027508564124933,0.005105935404281511
0.896,512,0.87890625,0.49366208048641647,0.003549389960575804,0.5209624828726562,0.006157554702206985
0.896,512,0.8828125,0.509814094644561,0.0035301739751062203,0.5410517566180827,0.005339954491364499
0.896,512,0.88671875,0.5268152763317405,0.0035054386595379057,0.5615333402716994,0.004985044631971935
0.896,512,0.890625,0.5446972946141939,0.0034743490979459854,0.5834932785242956,0.0051345523664675955
0.896,512,0.89453125,0.5634858082470472,0.003435989430577984,0.6063538687636918,0.004923758849891419
0.896,512,0.8984375,0.5831976835972977,0.0033893767947514287,0.6280914389628997,0.00420691108178077
0.896,512,0.90234375,0.6038385881340329,0.0033334636673588345,0.6514714301001062,0.0040753811868451395
0.896,512,0.90625,0.6254028399337229,0.003267118258618355,0.6759353950603404,0.00462992571480363
0.896,512,0.91015625,0.6478692438483941,0.0031891708653800327,0.7005663939962079,0.0042932574539793385
0.896,512,0.9140625,0.6711946280875125,0.0030984582344267832,0.7251126740005492,0.00452767648355572
0.896,512,0.91796875,0.6953094520122552,0.0029938894005708313,0.7505594139526117,0.0037393173551875164
0.896,512,0.921875,0.7201116685363151,0.002874484460971557,0.7754147836192335,0.0039499316264051355
0.896,512,0.92578125,0.7454604081068712,0.0027394566699792846,0.8005799564963568,0.0036996980077558576
0.896,512,0.9296875,0.7711702081833147,0.0025882970556166166,0.8255249670345681,0.0030241621047225114
0.896,512,0.93359375,0.7970065145543254,0.0024208475678165575,0.8495561021761951,0.0027161645771825002
0.896,512,0.9375,0.8226826734696396,0.0022374485543062744,0.8724186685744743,0.002441796995946231
0.896,512,0.94140625,0.8478599491965272,0.0020391170405173486,0.8944103795397916,0.002122579993724992
0.896,512,0.9453125,0.8721548817117792,0.001827733518863041,0.9149830600948531,0.0017769473264052974
0.896,512,0.94921875,0.8951542080473215,0.0016061946720397758,0.9336470997095868,0.0013920936987432747
0.896,512,0.953125,0.9164366009095888,0.0013785737515115617,0.9497172855231055,0.0010984540086236083
0.896,512,0.95703125,0.9356022884707007,0.0011501508027357262,0.9635342250421556,0.0008137845473505101
0.896,512,0.9609375,0.9523111319206108,0.0009273140914488944,0.9750066433221805,0.0005952875101616077
0.896,512,0.96484375,0.966323454780524,0.0007173136182485382,0.9837468449423225,0.000419270709160029
0.896,512,0.96875,0.977536950557768,0.0005276444095524885,0.9901207470075997,0.0002862665158595009
0.896,512,0.97265625,0.9860161691353463,0.00036504558378772436,0.9944965709904506,0.00015826305633479478
0.896,512,0.9765625,0.9920007979053762,0.00023424064708151785,0.9972365303129339,7.544616478857108e-05
0.896,512,0.98046875,0.9958816635417163,0.00013687254432170534,0.9987571915289795,3.448520153926335e-05
0.896,512,0.984375,0.9981463447484124,7.101636952353085e-05,0.9995242808575179,1.5728207120515836e-05
0.896,512,0.98828125,0.9993017497513491,3.156130599529462e-05,0.9998532200940264,5.911093599280036e-06
0.896,512,0.9921875,0.9997956216189665,1.1347326318175218e-05,0.9999655763939405,1.4176418266176735e-06
0.896,512,0.99609375,0.9999611837013346,2.835954480778964e-06,0.9999949077941065,2.1643891789511285e-07
0.896,512,1.0,1.0,0.0,1.0,0.0
