Sigma,N,Q,Mean,Mean_err,Median,Median_err
0.784,1024,0.0,0.0,0.0,0.0,0.0
0.784,1024,0.001953125,0.0005705683743983046,1.8911245561194513e-05,1.8456436661676785e-05,1.730850628284036e-06
0.784,1024,0.00390625,0.0011411448329740226,3.781019136528134e-05,3.691599518796417e-05,3.4541274945630496e-06
0.784,1024,0.005859375,0.0017116814183018025,5.668861611414876e-05,5.560564254002856e-05,5.189375482315394e-06
0.784,1024,0.0078125,0.002282140756788085,7.553591417599176e-05,7.410092654337598e-05,6.778125607338495e-06
0.784,1024,0.009765625,0.0028524053251143136,9.433431014949343e-05,9.313380704052893e-05,8.243481152691654e-06
0.784,1024,0.01171875,0.0034225301944281515,0.00011307584076253633,0.00011159949727359352,1.0150461776830225e-05
0.784,1024,0.013671875,0.003992561795436997,0.00013175346351861956,0.000130713440494795,1.1022808391794393e-05
0.784,1024,0.015625,0.004562352354944864,0.00015035618352116076,0.00014984764914302646,1.3116525845825257e-05
0.784,1024,0.017578125,0.005131893240440922,0.000168873979515102,0.00016948319230771452,1.4666409203490069e-05
0.784,1024,0.01953125,0.005701204516551527,0.00018729723483045622,0.00019058741606323845,1.6995606799907666e-05
0.784,1024,0.021484375,0.006270252658119184,0.00020561913126049107,0.00020845904926678467,1.8081478145333455e-05
0.784,1024,0.0234375,0.006839030471335172,0.0002238330480330814,0.00022949872888469402,2.072399190432405e-05
0.784,1024,0.025390625,0.007407514272993046,0.00024193254711745002,0.00024938554309017426,2.310190652880026e-05
0.784,1024,0.02734375,0.007975703055237234,0.00025991240373525617,0.00027274995285176085,2.5453206628384452e-05
0.784,1024,0.029296875,0.008543578734140283,0.00027776663057923914,0.00029308442027334487,2.668003273205075e-05
0.784,1024,0.03125,0.009111108940068688,0.00029548878123248956,0.0003134766221610897,2.944078062765039e-05
0.784,1024,0.033203125,0.009678279190757684,0.0003130773219701694,0.0003341948241309719,3.011545267232413e-05
0.784,1024,0.03515625,0.010245082803523688,0.0003305315908844137,0.00035637053093539223,3.131478530875563e-05
0.784,1024,0.037109375,0.010811490037335352,0.0003478442022401202,0.0003781408144917707,3.459872973837032e-05
0.784,1024,0.0390625,0.011377531394858847,0.0003650114597559144,0.0004035637306146765,3.465807666845039e-05
0.784,1024,0.041015625,0.011943207986923204,0.0003820346231411557,0.0004258014263139553,3.9515634854631413e-05
0.784,1024,0.04296875,0.012508492923749776,0.0003989113352257324,0.000447844296887454,4.051197272844256e-05
0.784,1024,0.044921875,0.013073385029108089,0.00041563901665532917,0.0004725191816391478,4.479391001288758e-05
0.784,1024,0.046875,0.013637970063497694,0.00043222135184795983,0.000494029841910393,4.4370312117624176e-05
0.784,1024,0.048828125,0.014202270526903352,0.00044866035964939125,0.0005237883024312906,4.6265122198531836e-05
0.784,1024,0.05078125,0.014766216993334393,0.00046495226962281206,0.0005485739403664511,4.777461493703285e-05
0.784,1024,0.052734375,0.015329880655509212,0.0004810976779601459,0.0005777226606624279,4.780602603784995e-05
0.784,1024,0.0546875,0.01589315112291033,0.0004970936184991954,0.0006060751599283928,5.23513661837003e-05
