L,Temp,mean,sem,TL_mean,TL_std,chiTL_mean,chiTL_std
16,7.9,166721.4781098666,17.007381559113554,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,7.945,151503.10140586668,15.728515226223907,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,7.9910000000000005,136132.07169706665,17.318116719425507,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.036,121413.73904213333,15.027421124363803,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.082,106711.92582826666,14.372082722886507,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.127,92756.33150634667,12.414551089093814,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.172,79263.69921706665,13.164886486456812,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.218,66085.1294208,12.834740519332495,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.263,53896.37189632,13.112962713855088,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.309,42267.94629802667,11.348487825105117,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.354,31820.443811840014,11.391174652095607,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.4,22265.31270656,10.342539429730744,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.445,14158.934179840006,9.030738504283123,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.49,7486.917946026668,6.4867096288995825,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.508773,5133.348099413333,4.268473892635191,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.508773,5133.348099413333,4.268473892620976,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.511883000000001,4772.259233791999,4.531378631539803,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.511883000000001,4772.259233791999,4.531378631549368,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.514992,4418.09068032,5.126938123546376,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.514992,4418.090680320001,5.12693812353623,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.518101,4071.1514849280006,4.667334958513939,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.518101,4071.151484928001,4.667334958502795,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.52121,3723.5090773333345,4.790071749758205,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.52121,3723.5090773333363,4.790071749751871,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.524319,3379.1067641173345,4.357184091549699,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.524319,3379.106764117336,4.357184091544725,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.527428,3045.130747904,4.164783084495394,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.527428,3045.1307479039992,4.16478308450372,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.530536999999999,2719.055839231999,4.688986278456109,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.530536999999999,2719.0558392319995,4.688986278457956,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.533646000000001,2396.794585088001,4.174313227254581,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.533646000000001,2396.794585088,4.1743132272597725,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.536755,2085.2288389119994,4.005003778969865,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.536755,2085.2288389120013,4.005003778964453,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.539864999999999,1797.4505472000008,3.6265908149154606,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.539864999999999,1797.4505472000005,3.6265908149169555,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.542974000000001,1532.494173525334,3.600601975394788,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.542974000000001,1532.4941735253335,3.6006019753956906,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.546083,1305.7330380799988,3.3513125312785417,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.546083,1305.73303808,3.3513125312753083,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.549192,1099.675244407467,3.06995761188419,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.549192,1099.6752444074664,3.0699576118850724,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.552301,928.807065463467,2.4848045578890137,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.552301,928.8070654634668,2.4848045578890137,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.55541,791.0049491626669,2.4259219287338,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.55541,791.0049491626669,2.425921928733912,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.558519,669.3885411328001,2.1211607221171387,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.558519,669.3885411327998,2.1211607221180966,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.561628,574.4884798805334,1.7638564509394534,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.561628,574.4884798805332,1.7638564509397603,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.564738,500.1667198976001,1.8298675261090172,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.564738,500.16671989759993,1.8298675261093875,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.567847,435.7482763605333,1.5474466223039316,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.567847,435.748276360533,1.5474466223041503,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.570955999999999,383.19844611413356,1.4267697179921337,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.570955999999999,383.1984461141332,1.4267697179927503,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.574065,336.96634852693325,1.125795029080502,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.574065,336.96634852693336,1.1257950290802916,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.577174000000001,302.0667628202667,1.187834821884374,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.577174000000001,302.0667628202668,1.187834821884431,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.580283,271.52334574933315,1.065779299517365,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.580283,271.52334574933315,1.065779299517365,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.583392,245.77838120959987,1.0067374148652446,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.583392,245.7783812096001,1.0067374148649757,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.586501,225.09866953386654,1.004642907935438,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.586501,225.0986695338665,1.0046429079355896,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.58961,206.2731755519999,0.8640984926623506,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.58961,206.27317555199988,0.8640984926624095,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.59272,190.68970816853326,0.7762160693073992,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.59272,190.68970816853331,0.7762160693072903,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.595829,177.05769915733333,0.7717102834969995,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.595829,177.05769915733336,0.7717102834969777,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.598938,165.7137468757334,0.72108074750663,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.598938,165.71374687573342,0.72108074750663,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.602047,154.45171896320002,0.6304005650768688,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.602047,154.45171896320002,0.630400565076936,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.605156,145.86131633493324,0.6214281097358405,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.605156,145.86131633493338,0.6214281097357451,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.627,100.5533654766933,0.5816531253560024,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.672,62.532513955839974,0.4129999956355076,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.717,46.27874250752001,0.2661863543414109,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.763,36.463952964266674,0.22021945828041006,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.808,30.677039404373325,0.2177493523776028,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.854,26.22985579178666,0.1613856878580912,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.899,23.30569801728,0.1562021953927513,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.945,20.882438007466668,0.10820758903170692,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,8.99,19.001666437119997,0.1407465256398564,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,9.035,17.429830915413337,0.11403793062956162,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,9.081,16.11505969834667,0.0964975135478081,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,9.126,15.066667199146664,0.0912298789474748,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,9.172,14.116702999893336,0.08688794721736894,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
16,9.217,13.287848673280006,0.07757982203817683,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
