d,L,Q,Av,Median
3,6,0.0,0.000912657,1.0669200000000001e-05
3,6,0.00925926,0.00273816,3.16203e-05
3,6,0.0185185,0.0045654,5.44488e-05
3,6,0.027777800000000002,0.00639795,7.83205e-05
3,6,0.037037,0.00823943,0.000106871
3,6,0.046296300000000006,0.0100917,0.000135124
3,6,0.055555600000000004,0.0119532,0.00016793599999999999
3,6,0.0648148,0.0138231,0.000205607
3,6,0.0740741,0.0157009,0.00024613799999999997
3,6,0.08333330000000001,0.017586400000000002,0.00029221200000000003
3,6,0.09259260000000001,0.0194786,0.000333846
3,6,0.101852,0.0213788,0.00039205
3,6,0.11111099999999999,0.023291,0.000457585
3,6,0.12037,0.0252187,0.000539213
3,6,0.12963,0.0271629,0.000630081
3,6,0.138889,0.0291219,0.0007307230000000001
3,6,0.148148,0.031093400000000004,0.000849425
3,6,0.157407,0.0330735,0.000988632
3,6,0.166667,0.0350587,0.00113604
3,6,0.175926,0.0370462,0.00128135
3,6,0.185185,0.0390362,0.00141483
3,6,0.194444,0.0410351,0.00158346
3,6,0.203704,0.0430499,0.00174636
3,6,0.212963,0.045085,0.00195423
3,6,0.22222199999999998,0.0471444,0.00217083
3,6,0.231481,0.04923,0.00238889
3,6,0.24074099999999998,0.05134,0.00272557
3,6,0.25,0.053470699999999996,0.00297755
3,6,0.259259,0.055622300000000006,0.00334397
3,6,0.268519,0.0577941,0.00365496
3,6,0.277778,0.0599871,0.00409007
3,6,0.287037,0.06220409999999999,0.00457036
3,6,0.296296,0.0644499,0.00490606
3,6,0.305556,0.06672639999999999,0.0054034
3,6,0.314815,0.0690319,0.00586456
3,6,0.324074,0.0713648,0.00650433
3,6,0.333333,0.0737259,0.00719923
3,6,0.342593,0.0761188,0.00785968
3,6,0.351852,0.07854739999999999,0.00856775
3,6,0.361111,0.0810155,0.00921166
3,6,0.37037,0.0835289,0.00996578
3,6,0.37963,0.0860925,0.011076299999999999
3,6,0.388889,0.0887104,0.012124700000000002
3,6,0.398148,0.09138710000000001,0.0132055
3,6,0.407407,0.09412539999999998,0.014386600000000001
3,6,0.416667,0.0969265,0.0159054
3,6,0.425926,0.09978889999999999,0.017454900000000002
3,6,0.43518500000000004,0.10271,0.019112200000000003
3,6,0.44444399999999995,0.105688,0.0207258
3,6,0.453704,0.108722,0.0231778
3,6,0.462963,0.11181600000000001,0.0253142
3,6,0.47222200000000003,0.114977,0.0273967
3,6,0.48148100000000005,0.118209,0.029233799999999997
3,6,0.490741,0.12151500000000001,0.0323053
3,6,0.5,0.124894,0.034432
3,6,0.509259,0.128348,0.0366115
3,6,0.518519,0.131886,0.039776599999999995
3,6,0.527778,0.135518,0.0433102
3,6,0.537037,0.139255,0.0463858
3,6,0.546296,0.14310599999999998,0.050563199999999996
3,6,0.555556,0.14708,0.054011699999999996
3,6,0.564815,0.151186,0.058745500000000006
3,6,0.574074,0.15542899999999998,0.0636483
3,6,0.583333,0.159807,0.06841239999999998
3,6,0.592593,0.164321,0.07345560000000001
3,6,0.601852,0.168974,0.0775289
3,6,0.611111,0.173778,0.0826933
3,6,0.62037,0.178748,0.0887987
3,6,0.62963,0.18390399999999998,0.09677619999999999
3,6,0.638889,0.18926800000000002,0.103398
3,6,0.648148,0.194866,0.11051400000000002
3,6,0.657407,0.200713,0.119289
3,6,0.666667,0.20682899999999999,0.127466
3,6,0.675926,0.21323499999999998,0.135456
3,6,0.685185,0.21995900000000002,0.144718
3,6,0.694444,0.22703600000000002,0.154803
3,6,0.703704,0.234504,0.164389
3,6,0.712963,0.242392,0.17439100000000002
3,6,0.722222,0.250737,0.187114
3,6,0.731481,0.259585,0.201951
3,6,0.740741,0.268991,0.216129
3,6,0.75,0.279014,0.231357
3,6,0.759259,0.28972800000000004,0.25001100000000004
3,6,0.768519,0.301217,0.268086
3,6,0.777778,0.313579,0.28684
3,6,0.787037,0.326918,0.305438
3,6,0.796296,0.34134899999999996,0.328665
3,6,0.805556,0.35700000000000004,0.350313
3,6,0.814815,0.374019,0.376608
3,6,0.824074,0.39255300000000004,0.400307
3,6,0.833333,0.412754,0.42934799999999995
3,6,0.842593,0.434792,0.45683100000000004
3,6,0.851852,0.458883,0.48691599999999996
3,6,0.8611110000000001,0.48527,0.518408
3,6,0.8703700000000001,0.514211,0.5545220000000001
3,6,0.8796299999999999,0.545959,0.591244
3,6,0.8888889999999999,0.580709,0.63058
3,6,0.898148,0.618579,0.672563
3,6,0.907407,0.659593,0.717166
3,6,0.916667,0.703592,0.762737
3,6,0.925926,0.750105,0.807517
3,6,0.935185,0.798108,0.850822
3,6,0.9444440000000001,0.845934,0.892541
3,6,0.9537040000000001,0.8912889999999999,0.9296399999999999
3,6,0.9629629999999999,0.931419,0.9594790000000001
3,6,0.9722219999999999,0.963485,0.9810760000000001
3,6,0.9814809999999999,0.9852850000000001,0.9935799999999999
3,6,0.990741,0.996582,0.9988469999999999
3,6,1.0,1.0,1.0
