L,Temp,mean,sem
12,8.289061,0.978173811,0.000102160561
12,8.296387,0.97564612,0.000126678674
12,8.303713,0.972359371,0.000137242632
12,8.311039,0.968329752,0.000145198818
12,8.318365,0.963342776,0.000197115012
12,8.325691,0.9566621,0.000214422447
12,8.333017,0.948722068,0.000234512893
12,8.340342,0.938202924,0.000331029228
12,8.347668,0.922279431,0.000453646196
12,8.354994,0.901313638,0.000502351679
12,8.36232,0.87296442,0.000780999666
12,8.369646,0.835395864,0.000927432639
12,8.376972,0.785816542,0.0011309609
12,8.384298,0.72974988,0.0014189853
12,8.391624,0.663588667,0.00181340794
12,8.39895,0.592252019,0.0020138616
12,8.406275,0.523632116,0.00241068918
12,8.413601,0.452300191,0.00275607629
12,8.420927,0.385015101,0.00340737653
12,8.428253,0.332456914,0.00358199482
12,8.435579,0.292202957,0.00377565806
12,8.442905,0.239225486,0.0046647153
12,8.450231,0.212440255,0.00482958077
12,8.457557,0.171591867,0.00539719207
12,8.464883,0.142984255,0.00570926941
12,8.472208,0.132317599,0.00545261767
12,8.479534,0.11019434,0.00555238624
12,8.48686,0.103049252,0.00584755671
12,8.494186,0.0807607767,0.00665415839
12,8.501512,0.0552022336,0.00737950909
12,8.508838,0.0694195769,0.00652381892
12,8.516164,0.0629625629,0.00671813325
#12,8.77846,0.00407745045,0.00555094839
