Sigma,N,Q,Mean,Mean_err,Median,Median_err
0.6,512,0.0,0.0,0.0,0.0,0.0
0.6,512,0.00390625,0.0015768323453142956,4.026151256433856e-05,0.0002428502291440902,1.579915851630756e-05
0.6,512,0.0078125,0.0031537138479173095,8.048932231809612e-05,0.00048761755228053606,3.0512024820046113e-05
0.6,512,0.01171875,0.004730795879938508,0.00012064559874080706,0.0007313345968722489,4.6648211748298526e-05
0.6,512,0.015625,0.006308329788718821,0.00016069729947695938,0.000982462465763479,5.9666235983535916e-05
0.6,512,0.01953125,0.007886375242528559,0.00020061601620250123,0.0012313606590042894,7.698052832290765e-05
0.6,512,0.0234375,0.00946497350269545,0.00024036544946079037,0.00148681841790808,9.179679836123254e-05
0.6,512,0.02734375,0.011044277430192317,0.00027991751284148377,0.001741461753846403,0.00010279431248291599
0.6,512,0.03125,0.012624564420760253,0.0003192492780342042,0.0020109145939362864,0.00012423816799927474
0.6,512,0.03515625,0.01420601110596878,0.0003583313225750464,0.0022787542194135425,0.00012782527429600985
0.6,512,0.0390625,0.01578873887110976,0.00039714191890102184,0.002552758902312693,0.0001493667966716176
0.6,512,0.04296875,0.017372872238226447,0.00043566020197656984,0.00284063987433961,0.00015278910912442685
0.6,512,0.046875,0.018958377447472374,0.0004738596944719319,0.003142357230186713,0.00017094060146782296
0.6,512,0.05078125,0.02054549389726383,0.0005117269884774429,0.00344290202856171,0.00017644602162094738
0.6,512,0.0546875,0.022134743949015122,0.0005492590655967528,0.0037498526871212246,0.00019114348275128487
0.6,512,0.05859375,0.023726145831516707,0.0005864449645095136,0.004069510668517042,0.00022398736420827737
0.6,512,0.0625,0.025319787825559287,0.0006232719195080835,0.004388021394610056,0.00023270222189425416
0.6,512,0.06640625,0.026915912014567438,0.0006597289757746963,0.004727509379387035,0.00025905301473523834
0.6,512,0.0703125,0.028514573810246146,0.0006958091559111688,0.005074018880724198,0.0002798389274770075
0.6,512,0.07421875,0.03011618184290114,0.0007315189795204116,0.0054306654781102635,0.0002954708725018974
0.6,512,0.078125,0.03172101443084738,0.0007668547694975667,0.005790646865963329,0.00032362166602929596
0.6,512,0.08203125,0.03332914534183214,0.0008018111678902888,0.006162592902779393,0.00036223627530389686
0.6,512,0.0859375,0.03494073964661813,0.0008363892652253364,0.006565856680273643,0.0003958711267025936
0.6,512,0.08984375,0.036555955086276085,0.0008705906837426418,0.006976819992064321,0.0004193024886229719
0.6,512,0.09375,0.038174974114135896,0.000904418203442972,0.007377135783433656,0.0004404950623163417
0.6,512,0.09765625,0.03979814759464432,0.0009378782190278481,0.00781748798489526,0.0004845861782773915
0.6,512,0.1015625,0.04142570242374882,0.0009709785467161207,0.008265965864061258,0.0005032896262101016
0.6,512,0.10546875,0.04305764624290693,0.001003714815072199,0.008708519354461325,0.0005542898891395073
0.6,512,0.109375,0.04469421035097148,0.0010360901227389901,0.009145773261785811,0.0005613729291400171
0.6,512,0.11328125,0.046335757217735286,0.001068117583862933,0.009707538202406099,0.000602847832868117
0.6,512,0.1171875,0.047982389128025445,0.0010998006609148742,0.010193948179483967,0.0006351301809958874
0.6,512,0.12109375,0.0496341879109766,0.0011311412263559492,0.010755913808943087,0.0006637403521770731
0.6,512,0.125,0.051291496789577506,0.0011621488091857546,0.011329207137227586,0.0006921019650522125
0.6,512,0.12890625,0.052954459768090656,0.0011928313025750287,0.01187057594955047,0.0007537763325222939
0.6,512,0.1328125,0.05462330423874453,0.0012231944163784878,0.012476923972367585,0.0008055160675760279
0.6,512,0.13671875,0.0562983763640393,0.0012532462665091322,0.013053170680999026,0.0007989289632257433
0.6,512,0.140625,0.05797969972369528,0.0012829932287055775,0.013693888932465387,0.0008540381233811899
0.6,512,0.14453125,0.05966750063466516,0.0013124409739683324,0.01437957717478253,0.0008697713366231915
0.6,512,0.1484375,0.0613620594322014,0.0013415960260433303,0.015019137963652115,0.0008736070975559345
0.6,512,0.15234375,0.06306359943648167,0.0013704679742765737,0.01575148957967828,0.0008779304507294484
0.6,512,0.15625,0.06477255130506249,0.0013990655408981083,0.01645219075679689,0.0008766680021143146
0.6,512,0.16015625,0.06648906298700567,0.001427394279143133,0.017170029148457513,0.0009494657177955652
0.6,512,0.1640625,0.06821321458082448,0.0014554595020865918,0.017967153713106462,0.0010175351566947453
0.6,512,0.16796875,0.06994545805235307,0.0014832697853441703,0.01869732117652871,0.0010930768928290272
0.6,512,0.171875,0.07168597598853578,0.001510831175850391,0.019415302142501107,0.0011155371817915104
0.6,512,0.17578125,0.07343510422540639,0.0015381506629271843,0.02023946925997734,0.0012174250871767609
0.6,512,0.1796875,0.07519327814791787,0.0015652397960674628,0.021142006278038205,0.0012711577503068247
0.6,512,0.18359375,0.076960751292138,0.0015921020947869571,0.021957043170931084,0.0012961632123416696
0.6,512,0.1875,0.07873784361946444,0.0016187432241751972,0.0229302642941499,0.0012329913604498257
0.6,512,0.19140625,0.08052471866727805,0.001645169716840305,0.023804574683309453,0.001202906972800155
0.6,512,0.1953125,0.0823218562249747,0.0016713885794499837,0.02478313802182756,0.0013125889237719194
0.6,512,0.19921875,0.08412958484979688,0.001697405516641372,0.025738327905541092,0.001329908225612607
0.6,512,0.203125,0.0859481788325474,0.001723224658107112,0.02665282323956874,0.0013091253215411795
0.6,512,0.20703125,0.08777820857847814,0.0017488558853021704,0.027737349525098046,0.0013529044492576968
0.6,512,0.2109375,0.08961977991001122,0.001774299441296116,0.02887026484311053,0.0014020803313501613
0.6,512,0.21484375,0.09147318196820964,0.0017995634575648154,0.030023303151138117,0.0014974445123432023
0.6,512,0.21875,0.0933389017321833,0.0018246573395115525,0.03126830126345711,0.001611283528286054
0.6,512,0.22265625,0.09521709675848938,0.0018495802934368904,0.0325592014342634,0.0016288067767588493
0.6,512,0.2265625,0.09710844230768927,0.0018743393766044961,0.03375392740965529,0.0016619340301974714
0.6,512,0.23046875,0.09901310465943582,0.001898938163437335,0.03502618265152754,0.001728893728024284
0.6,512,0.234375,0.10093088860979016,0.0019233760365638614,0.03646201045812061,0.0017463260732771759
0.6,512,0.23828125,0.10286238768561895,0.0019476613617113233,0.03780456642807231,0.001828908830482215
0.6,512,0.2421875,0.10480809187553156,0.0019718033526812894,0.039185837522156736,0.0018826837406731667
0.6,512,0.24609375,0.10676831486742289,0.0019958032283647065,0.04056789675355676,0.001983756072992721
0.6,512,0.25,0.10874314368865533,0.0020196594096719483,0.042062513187533915,0.002262201161120757
0.6,512,0.25390625,0.11073280041870348,0.002043374015127119,0.0434857903719029,0.0022698256517866056
0.6,512,0.2578125,0.1127377176938864,0.0020669514646630516,0.044909684449444424,0.0022534285476077257
0.6,512,0.26171875,0.11475807596332052,0.002090394728321567,0.046452938362964234,0.002405577780726404
0.6,512,0.265625,0.11679414710639142,0.002113704616285941,0.04797264277935577,0.0022974394414043615
0.6,512,0.26953125,0.1188460398723079,0.0021368786628181737,0.04954248315096525,0.00236619824697283
0.6,512,0.2734375,0.12091413665846022,0.002159920159689231,0.05133706845344136,0.002359180531837277
0.6,512,0.27734375,0.12299901596330229,0.0021828350290017456,0.05293824273347927,0.0024113416527089676
0.6,512,0.28125,0.12510111854180267,0.0022056228407576852,0.054849015727640234,0.0024641578716411015
0.6,512,0.28515625,0.1272205878001425,0.002228276069212716,0.056549601361160766,0.002647584713257395
0.6,512,0.2890625,0.12935754073343245,0.0022507944392151833,0.05837056674063343,0.0027987203429273677
0.6,512,0.29296875,0.13151241508714243,0.0022731843239186342,0.06016018809378299,0.0031221221570393344
0.6,512,0.296875,0.13368572526310002,0.0022954436599835672,0.06186220613121516,0.0031194177361612806
0.6,512,0.30078125,0.13587795438469227,0.002317569660845033,0.06388387583195597,0.003095321769343341
0.6,512,0.3046875,0.13808969578790822,0.0023395653738905084,0.06563482041655633,0.00291422288006365
0.6,512,0.30859375,0.14032151742840704,0.002361433044870119,0.06773333559930006,0.002974693979229546
0.6,512,0.3125,0.1425737463618627,0.0023831701372530657,0.06992072881758435,0.0028832223602234305
0.6,512,0.31640625,0.14484704546089516,0.0024047761789273807,0.07184071737528795,0.0029400593336942724
0.6,512,0.3203125,0.14714195620010823,0.0024262546239196842,0.07387591625751164,0.002893960567746968
0.6,512,0.32421875,0.1494588319889804,0.0024476052865286396,0.07614713151753631,0.0028728564947579503
0.6,512,0.328125,0.1517984426932691,0.002468824655039331,0.07845050303639063,0.0030795054794624474
0.6,512,0.33203125,0.15416160757779715,0.002489914820783691,0.08059697401524987,0.0032278710195595304
0.6,512,0.3359375,0.15654889364383895,0.0025108801794217726,0.0829194749295823,0.0033987121398014013
0.6,512,0.33984375,0.15896113045723448,0.0025317171055288944,0.08574716842175388,0.0034340085074216014
0.6,512,0.34375,0.16139915336740918,0.0025524271994561676,0.08809750483930757,0.003499285601609404
0.6,512,0.34765625,0.1638636531278059,0.0025730172224171163,0.09058763268589269,0.0035856736773536985
0.6,512,0.3515625,0.16635531920026528,0.0025934870587476346,0.09292446322737988,0.0036777880996020397
0.6,512,0.35546875,0.1688749177538853,0.0026138325263998113,0.09560436393319068,0.0035642884092158458
