L,Temp,mean,sem
24,8.65106,0.976059257,0.000168077639
24,8.652487,0.973452723,0.000159186348
24,8.653914,0.969681812,0.000197037746
24,8.655341,0.965367834,0.000245980408
24,8.656768,0.960440328,0.000282478904
24,8.658195,0.954401814,0.000342939376
24,8.659622,0.945579279,0.000434747493
24,8.661049,0.935691818,0.000528538308
24,8.662476,0.9199216,0.000556894844
24,8.663903,0.900039825,0.00082241537
24,8.66533,0.872968134,0.00095411925
24,8.666757,0.83930354,0.00137786197
24,8.668184,0.793598103,0.00154913028
24,8.669611,0.740330351,0.00168910636
24,8.671038,0.680401546,0.00202787449
24,8.672465,0.617474818,0.00264892081
24,8.673892,0.547612643,0.00273678821
24,8.675319,0.480238174,0.00385992751
24,8.676746,0.412164355,0.00462967092
24,8.678173,0.354835755,0.00479744915
24,8.6796,0.305331685,0.00646810336
24,8.681027,0.26446353,0.00612219887
24,8.682454,0.238631836,0.00564667649
24,8.683881,0.193902018,0.00741607654
24,8.685308,0.161496114,0.00707471646
24,8.686735,0.145596858,0.00756775022
24,8.688162,0.131272374,0.00668767451
24,8.689589,0.110851555,0.00754897988
24,8.691016,0.101860368,0.00842542358
24,8.692443,0.0788670754,0.00947801985
24,8.69387,0.064872816,0.00987006789
24,8.695297,0.0619549011,0.00942144559
#24,8.77846,0.00155412506,0.00589221669
