-1.000000000000000000e+00,0.000000000000000000e+00
-9.842519685039370358e-01,0.000000000000000000e+00
-9.685039370078740717e-01,0.000000000000000000e+00
-9.527559055118109965e-01,1.525878906246266279e-05
-9.370078740157480324e-01,3.032684326187253866e-04
-9.212598425196850682e-01,4.306793212927621448e-03
-9.055118110236219930e-01,2.911376953151744926e-02
-8.897637795275590289e-01,1.155757904051098600e-01
-8.740157480314960647e-01,3.106842041017327527e-01
-8.582677165354331006e-01,6.041030883833070630e-01
-8.425196850393701364e-01,9.153118133503197473e-01
-8.267716535433070613e-01,1.123723983769501444e+00
-8.110236220472440971e-01,1.161676406847897969e+00
-7.952755905511811330e-01,1.037170410150308975e+00
-7.795275590551180578e-01,8.278923034687273308e-01
-7.637795275590550936e-01,6.209583282431455631e-01
-7.480314960629921295e-01,4.589824676485997901e-01
-7.322834645669291653e-01,3.512592315666892007e-01
-7.165354330708662012e-01,2.786426544198156163e-01
-7.007874015748031260e-01,2.285346984870199605e-01
-6.850393700787401619e-01,1.899127960217433519e-01
-6.692913385826771977e-01,1.567420959468662778e-01
-6.535433070866141225e-01,1.306800842278285357e-01
-6.377952755905511584e-01,1.112937927244702363e-01
-6.220472440944881942e-01,1.007061004639911717e-01
-6.062992125984252301e-01,9.924507141119130738e-02
-5.905511811023622659e-01,1.035041809081509168e-01
-5.748031496062991907e-01,1.155834197996698787e-01
-5.590551181102362266e-01,1.342048645017482333e-01
-5.433070866141732624e-01,1.562957763667062738e-01
-5.275590551181101873e-01,1.836585998540639086e-01
-5.118110236220472231e-01,2.247238159174202998e-01
-4.960629921259842590e-01,2.887306213388546872e-01
-4.803149606299212948e-01,3.841915130604463546e-01
-4.645669291338583307e-01,5.229301452607540979e-01
-4.488188976377952555e-01,6.687145233215413542e-01
-4.330708661417322913e-01,7.936248779263302966e-01
-4.173228346456693272e-01,8.496875762943254529e-01
-4.015748031496062520e-01,8.356285095231267279e-01
-3.858267716535432879e-01,7.774944305535318456e-01
-3.700787401574803237e-01,7.069015502911379922e-01
-3.543307086614173596e-01,6.410160064575438632e-01
-3.385826771653543954e-01,5.806293487551491550e-01
-3.228346456692913202e-01,5.267658233695537984e-01
-3.070866141732283561e-01,4.867038726802773163e-01
-2.913385826771653919e-01,4.579124450674798008e-01
-2.755905511811023167e-01,4.419975280767612924e-01
-2.598425196850393526e-01,4.229145050047629084e-01
-2.440944881889763884e-01,4.019279479986847536e-01
-2.283464566929134243e-01,3.746395111084471208e-01
-2.125984251968504601e-01,3.560848236076487594e-01
-1.968503937007873850e-01,3.522663116454090582e-01
-1.811023622047244208e-01,3.652572631833279626e-01
-1.653543307086614567e-01,3.932380676274855325e-01
-1.496062992125983815e-01,4.467182159423608301e-01
-1.338582677165354173e-01,5.266323089612338082e-01
-1.181102362204724532e-01,6.349754333503443426e-01
-1.023622047244094890e-01,7.762584686271319923e-01
-8.661417322834652488e-02,9.442291259775170698e-01
-7.086614173228344971e-02,1.131063461299100847e+00
-5.511811023622048555e-02,1.316190719603084425e+00
-3.937007874015752140e-02,1.466878890988671413e+00
-2.362204724409444623e-02,1.577611923219061518e+00
