L,k,LogSweeps,mean,sem,knorm
10,10000,10,21.380726170295784,0.0008943068487588345,1.0
10,11000,10,10.9661439125937,0.0004342750301723554,1.4142135623730951
10,11110,10,5.561622921170644,0.00038613595181003385,2.0
10,20000,10,6.1435505731138225,0.00027634481339298457,2.0
