d,L,Q,Av,Median
4,4,0.890625,0.96998,0.9852870000000001
4,4,0.898438,0.9784370000000001,0.9900979999999999
4,4,0.90625,0.985146,0.9937020000000001
4,4,0.914062,0.990253,0.996174
4,4,0.921875,0.9939549999999999,0.997782
4,4,0.929688,0.996492,0.9988299999999999
4,4,0.9375,0.9981190000000001,0.9994360000000001
4,4,0.945312,0.999082,0.9997469999999999
4,4,0.953125,0.9996,0.9999030000000001
4,4,0.960938,0.999849,0.9999680000000001
4,4,0.96875,0.9999530000000001,0.999991
4,4,0.976562,0.9999879999999999,0.9999979999999999
4,4,0.984375,0.9999979999999999,1.0
4,4,0.992188,1.0,1.0
4,4,1.0,1.0,1.0
