L,Temp,mean,sem
16,8.508773,0.965475642,0.00016402995
16,8.511883,0.96111522,0.000177708318
16,8.514992,0.955909207,0.000219559169
16,8.518101,0.949381704,0.000262022905
16,8.52121,0.940576521,0.000323128415
16,8.524319,0.930295331,0.000362071704
16,8.527428,0.917010417,0.000467799251
16,8.530537,0.899537493,0.0006310872
16,8.533646,0.875503661,0.000668579481
16,8.536755,0.84519027,0.000830640977
16,8.539865,0.810399179,0.000966047487
16,8.542974,0.767125636,0.00111691377
16,8.546083,0.720495042,0.00145737633
16,8.549192,0.663714001,0.00158962324
16,8.552301,0.608635235,0.00191807772
16,8.55541,0.554075611,0.00202916467
16,8.558519,0.492049005,0.0022452549
16,8.561628,0.440305171,0.00294470415
16,8.564738,0.388244772,0.00332193973
16,8.567847,0.341805117,0.00340278693
16,8.570956,0.304257283,0.00359765631
16,8.574065,0.264795173,0.00424168073
16,8.577174,0.235125767,0.00475954322
16,8.580283,0.201313143,0.00472466589
16,8.583392,0.181865366,0.00527307212
16,8.586501,0.153174829,0.0054736697
16,8.58961,0.12944871,0.00574184623
16,8.59272,0.124191927,0.00542849284
16,8.595829,0.108890496,0.00591811874
16,8.598938,0.0927849586,0.00578952532
16,8.602047,0.0772231993,0.00602154688
16,8.605156,0.0817591772,0.00652786503
#16,8.77846,-0.000329924489,0.0055921127
