Sigma,N,Q,Mean,Mean_err,Median,Median_err
0.0,512,0.0,0.0,0.0,0.0,0.0
0.0,512,0.00390625,0.001613605856345875,4.876415390949006e-05,0.00010772132873535156,8.744000004516677e-06
0.0,512,0.0078125,0.0032270928140297325,9.74491041508349e-05,0.00021415519714355468,1.698444998177992e-05
0.0,512,0.01171875,0.004839917227079262,0.0001459057906779288,0.0003239002227783203,2.3936960136039453e-05
0.0,512,0.015625,0.0064545778789508795,0.0001941246889238438,0.0004331035614013672,3.18352739173818e-05
0.0,512,0.01953125,0.008072936623290967,0.00024204709520025548,0.0005454978942871094,3.7639069865650574e-05
0.0,512,0.0234375,0.009692956508102004,0.0002895558629139098,0.0006585865020751953,4.757156697476092e-05
0.0,512,0.02734375,0.01131436991581675,0.00033658479110719675,0.0007795047760009766,5.852506761777775e-05
0.0,512,0.03125,0.012938355510663498,0.00038308141800525916,0.0009080276489257812,6.657000632061269e-05
0.0,512,0.03515625,0.014564571889088612,0.0004290029987023116,0.0010296974182128905,7.318106564444114e-05
0.0,512,0.0390625,0.016194476419901127,0.00047433596726098256,0.0011643753051757812,8.33172393837594e-05
0.0,512,0.04296875,0.017827386678304576,0.0005190420197427398,0.0013133087158203125,9.977062448767578e-05
0.0,512,0.046875,0.019461978339651922,0.0005630700398655748,0.0014585323333740235,0.00010904764688816997
0.0,512,0.05078125,0.021099264909901393,0.000606419017208129,0.0016208591461181641,0.00011211223889413649
0.0,512,0.0546875,0.022738622457810505,0.0006490578545469025,0.001804086685180664,0.00013170581134891657
0.0,512,0.05859375,0.024379907999136186,0.0006909763817203151,0.0019841232299804687,0.00015046095625098158
0.0,512,0.0625,0.026024365190944494,0.0007322556059170456,0.0021730918884277344,0.00017433924429390593
0.0,512,0.06640625,0.027670745788439647,0.0007728770092167133,0.002356538772583008,0.00019414743311708165
0.0,512,0.0703125,0.029318314990244163,0.0008127938637143471,0.0025512256622314453,0.00021550012464107145
0.0,512,0.07421875,0.030967520100006148,0.0008520183324584483,0.0027501239776611328,0.00023327315449847447
0.0,512,0.078125,0.03261872431299542,0.0008905582917126038,0.0029736747741699217,0.0002343493091479212
0.0,512,0.08203125,0.03427154837688814,0.0009284204463138721,0.003210411071777344,0.0002562364786698668
0.0,512,0.0859375,0.03592574493658999,0.0009656453482512853,0.0034490089416503904,0.00027059075360290563
0.0,512,0.08984375,0.037581573581141205,0.001002228714334737,0.0036999988555908203,0.00029977285995988516
0.0,512,0.09375,0.039237504302678784,0.0010381258074166893,0.00394257926940918,0.0003288536403013096
0.0,512,0.09765625,0.04089257788337957,0.0010733602733112796,0.004213312149047852,0.0003374743922474851
0.0,512,0.1015625,0.042548715817376355,0.0011079837543084923,0.0044832096099853514,0.00037205995650799786
0.0,512,0.10546875,0.044206502657898154,0.0011419901456201967,0.0047674236297607425,0.00036671531040398717
0.0,512,0.109375,0.0458644462458522,0.0011753799566863892,0.005042425155639648,0.000382110729736444
0.0,512,0.11328125,0.047521942530158144,0.0012081544646908807,0.005408405303955078,0.0003993568165947173
0.0,512,0.1171875,0.04917944225526138,0.0012403201622782514,0.005765001296997071,0.0004181784270787082
0.0,512,0.12109375,0.05083930619041579,0.0012719330458637523,0.006167064666748047,0.00044782073843763654
0.0,512,0.125,0.052500073526015045,0.0013029868939533542,0.006555877685546875,0.00043932849981131967
0.0,512,0.12890625,0.054161349717302874,0.0013334985721654088,0.0069927387237548825,0.00048227162159716175
0.0,512,0.1328125,0.055823883711156735,0.0013634573792587607,0.007442306518554687,0.0004869654238011622
0.0,512,0.13671875,0.05748706342796927,0.0013928828708103208,0.007862651824951172,0.0005076636318689801
0.0,512,0.140625,0.05915322937452141,0.0014218449524406869,0.008347173690795899,0.0005220570032702284
0.0,512,0.14453125,0.06082176144267878,0.0014503539436964443,0.00877689552307129,0.0005277466483492489
0.0,512,0.1484375,0.06249191756715849,0.0014784150008615264,0.009336400985717773,0.0005824868762954821
0.0,512,0.15234375,0.06416442987316236,0.0015060074007423373,0.009794618606567383,0.0005971366690196984
0.0,512,0.15625,0.0658402851048919,0.0015331707306646166,0.010395034790039063,0.0006725587772059416
0.0,512,0.16015625,0.06751798766245702,0.0015599148953553538,0.010955469131469726,0.0006983940727790922
0.0,512,0.1640625,0.06919907443531531,0.001586262999175896,0.011539005279541015,0.000789985721339954
0.0,512,0.16796875,0.07088476346570854,0.0016122530293075585,0.012145051956176758,0.0008414849383058817
