Sigma,N,Q,Mean,Mean_err,Median,Median_err
0.784,64,0.0,0.0,0.0,0.0,0.0
0.784,64,0.03125,0.009363824337598506,0.00026124226861313484,0.0012619569136162728,9.577061389314415e-05
0.784,64,0.0625,0.018710431709166735,0.0005069819155547549,0.0026824809296356112,0.00018890640497420038
0.784,64,0.09375,0.028052865680837445,0.0007327157934397614,0.004395117108541729,0.00029756884647727766
0.784,64,0.125,0.03746627132438268,0.000941077060569849,0.006607655125599552,0.0004216863946073745
0.784,64,0.15625,0.047045735939923214,0.001135567450766932,0.00927987663771591,0.0006159658243801387
0.784,64,0.1875,0.056843183245320276,0.0013183588678572556,0.012331103709381492,0.0008499429500642953
0.784,64,0.21875,0.06688548527825469,0.0014907382884634737,0.0164244433797182,0.001028606063645327
0.784,64,0.25,0.07722402050657005,0.0016545464034686402,0.021390266698368136,0.0014227738590856024
0.784,64,0.28125,0.08793279278518107,0.0018116255251556118,0.02707481464134097,0.001618084088781956
0.784,64,0.3125,0.0990727670201703,0.0019629196990160486,0.034174559271016876,0.001849804824771139
0.784,64,0.34375,0.11070475726405196,0.0021091042741455636,0.043509802339872714,0.0023200394666596006
0.784,64,0.375,0.122905555849781,0.00225103258145708,0.05326805886662579,0.002415779683249568
0.784,64,0.40625,0.13577272904195953,0.0023890820183400927,0.06548264727440586,0.0032074778568075275
0.784,64,0.4375,0.14945445798664636,0.0025236059140344553,0.07821520948514106,0.0030467478982365375
0.784,64,0.46875,0.1641149746438658,0.002654989551796026,0.09274738464843574,0.003640456657266772
0.784,64,0.5,0.1799495330023579,0.0027823677945726885,0.10964547532893117,0.004132286636062742
0.784,64,0.53125,0.1972373613831758,0.002904862057925954,0.13020511519005076,0.0047620052666199
0.784,64,0.5625,0.21633145365215847,0.0030230981482461147,0.1540540646510532,0.005270747839527015
0.784,64,0.59375,0.2376225470901373,0.003138021276703982,0.18281589321026248,0.005505981254428508
0.784,64,0.625,0.2615662978784369,0.003248516591483445,0.2151920506728061,0.00611399510054855
0.784,64,0.65625,0.28872750303281813,0.0033508979271671922,0.25366663340034395,0.005917488908018802
0.784,64,0.6875,0.31994968398833035,0.0034397199127417454,0.2969495304987376,0.006888044984316045
0.784,64,0.71875,0.35635357511122845,0.0035097558705809743,0.3472849560192553,0.0055488879988368645
0.784,64,0.75,0.39919285891517736,0.003552283392748073,0.4023309748861349,0.006450236650190607
0.784,64,0.78125,0.4499438434308724,0.003553905972937212,0.46725024991437986,0.005686332834661165
0.784,64,0.8125,0.5101865409573278,0.0034953176599707763,0.5372540005661065,0.00487323597318815
0.784,64,0.84375,0.5814189775394127,0.0033454433241892753,0.6181949326301224,0.0049611906990334334
0.784,64,0.875,0.6644575265381494,0.003058326749126338,0.7076743736760921,0.003856178165721722
0.784,64,0.90625,0.7577292094524589,0.00257735588251582,0.80239200323926,0.0032786144546779325
0.784,64,0.9375,0.854829130828268,0.0018571162939612388,0.8927137655936497,0.0018560468523469652
0.784,64,0.96875,0.941973497354538,0.0009218555380539009,0.961797706200874,0.0007451086365660947
0.784,64,1.0,1.0,0.0,1.0,0.0
