Sigma,N,Q,Mean,Mean_err,Median,Median_err
0.784,128,0.6875,0.3407208845868669,0.0033017410567789435,0.3239833109252306,0.0058999576780515645
0.784,128,0.703125,0.3607561928557651,0.003338131147880446,0.3519189475108203,0.005808781891595033
0.784,128,0.71875,0.3825916104133517,0.003367683302538703,0.3819687919229783,0.0057455953988703795
0.784,128,0.734375,0.4064543771355188,0.0033887889879311273,0.41260283451932556,0.0058189141585006585
0.784,128,0.75,0.4325883327463522,0.0033995466314819013,0.4471655153094548,0.0056880077882229384
0.784,128,0.765625,0.46123480974889763,0.003397557683191389,0.4840941924880114,0.0053218202571370145
0.784,128,0.78125,0.4926226270808005,0.003379613279883504,0.5238381809126139,0.005254037418497446
0.784,128,0.796875,0.5269684963601344,0.0033414160408798883,0.5635946827764783,0.0052388366766646455
0.784,128,0.8125,0.5644637200027263,0.003277331025462643,0.6075748420683956,0.004869713658815984
0.784,128,0.828125,0.6052275931178269,0.0031801916323773226,0.6540939449195968,0.004390992943673857
0.784,128,0.84375,0.6492354413373259,0.003041475052708332,0.7019710943239725,0.004160527688731264
0.784,128,0.859375,0.6962146174510521,0.002852169903207561,0.7500618073262062,0.0036798678279345125
0.784,128,0.875,0.745491370710228,0.002604592004920332,0.7990423877891313,0.0029066573781880906
0.784,128,0.890625,0.7958282401940043,0.0022948888920659256,0.8463952027846713,0.0024745930171527313
0.784,128,0.90625,0.845345392464207,0.001926021114248627,0.8905308835664355,0.001945513120038301
0.784,128,0.921875,0.8915664831212498,0.0015116147570960457,0.9288490522558276,0.0012170176182872464
0.784,128,0.9375,0.9316556532143891,0.0010795658049006888,0.9587344986530181,0.0009381992234194737
0.784,128,0.953125,0.9630058621971314,0.0006714923412331819,0.9799828141919337,0.0004460974140576948
0.784,128,0.96875,0.984150787757535,0.00033550430579042757,0.9924857884509246,0.00017442182562541733
0.784,128,0.984375,0.9956143054241455,0.0001096498321090105,0.9982068700185959,4.753021521597247e-05
0.784,128,1.0,1.0,0.0,1.0,0.0
