L,Temp,mean,sem,TL_mean,TL_std,chiTL_mean,chiTL_std
12,8.77846,21.587933764800002,0.06647381504835373,8.408545111778142,0.00018213390024596348,386.11277209660335,2.013820120624239
16,8.77846,34.30001562965332,0.10550758298551506,8.558189419362847,7.913839531841621e-05,682.110528824764,2.6492449512496576
20,8.77846,49.68181299999998,0.16212292957937652,8.632706205962002,5.81301424752504e-05,1066.299091725597,5.3365151797661365
28,8.77846,87.38798646061862,0.2725858503193571,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
36,8.77846,135.74371084164656,0.43933924559246873,8.730717860247497,1.6444590636971715e-05,3670.4219095493186,21.671715022216976
