s,L,mean,std
2.0,8,1.4752245460167726,0.002897755475745642
2.0,10,1.5610695300551733,0.0031718211790699785
2.0,12,1.623652903243664,0.0032862927006882497
2.0,14,1.674809718901971,0.003620967069832143
2.0,16,1.7107557589120261,0.003013899651935948
2.0,18,1.7382684645260573,0.003596436385929051
