Sigma,N,Q,Mean,Mean_err,Median,Median_err
0.784,512,0.0,0.0,0.0,0.0,0.0
0.784,512,0.00390625,0.001113779501153775,3.555790513416758e-05,5.763748311449198e-05,4.560380863876702e-06
0.784,512,0.0078125,0.002227466679125899,7.104981020134585e-05,0.00011580830858453511,9.336551127595965e-06
0.784,512,0.01171875,0.003341027457375856,0.00010640947318167195,0.00017342537671498435,1.4421177094114633e-05
0.784,512,0.015625,0.004454614990841969,0.00014158112544603108,0.00023413813190155893,1.9472130304768568e-05
0.784,512,0.01953125,0.0055682560477028345,0.0001765069725518973,0.00029282409021494794,2.3598273103780493e-05
0.784,512,0.0234375,0.006681847288085738,0.0002111299771816213,0.00035385957397204875,2.734728194590494e-05
0.784,512,0.02734375,0.007795430895112627,0.0002454049487065381,0.0004204976249258904,3.398456971107277e-05
0.784,512,0.03125,0.00890888958010968,0.00027928376384800835,0.0004837458718714766,3.917719699974358e-05
0.784,512,0.03515625,0.010022164159033996,0.0003127285141512743,0.00055100232199229,4.3443831888814105e-05
0.784,512,0.0390625,0.011135346750242003,0.00034571323867908083,0.0006194666907864894,4.959808451663821e-05
0.784,512,0.04296875,0.012248299071004486,0.00037821109792775443,0.0006926897749999253,5.53055421259275e-05
0.784,512,0.046875,0.013361028087579937,0.0004102066446889874,0.0007692347762885223,6.471584939931666e-05
0.784,512,0.05078125,0.014473555850687958,0.0004416849415488646,0.0008469379235393713,7.046627143469056e-05
0.784,512,0.0546875,0.01558597553874308,0.0004726320431796997,0.0009260463120342895,7.504381102316083e-05
0.784,512,0.05859375,0.01669833362526777,0.0005030458604418824,0.0010104371015507933,8.01173251791167e-05
0.784,512,0.0625,0.01781082309439239,0.000532934092561079,0.001098080010539901,8.791396270411454e-05
0.784,512,0.06640625,0.01892369771614045,0.0005623061327504413,0.0011867107471649789,9.2041666386046e-05
0.784,512,0.0703125,0.020036860596705248,0.0005911659774123562,0.0012868225578081035,0.00010919417865931812
0.784,512,0.07421875,0.021150778703880806,0.000619531079433933,0.0013872466992095275,0.00012104791397447346
0.784,512,0.078125,0.022265825007207418,0.0006474198195675178,0.0014815194619626007,0.00012246153555076284
0.784,512,0.08203125,0.02338199993706657,0.0006748453196284909,0.0015852637907265944,0.00013834674561318517
0.784,512,0.0859375,0.02449963555897267,0.0007018283472266733,0.0016870164901952437,0.00013818678527469607
0.784,512,0.08984375,0.025619200901529235,0.0007283941959024612,0.0018032926958906474,0.00014337582235987605
0.784,512,0.09375,0.026741131413553425,0.0007545678722586409,0.0019287053970973396,0.00015391357377544796
0.784,512,0.09765625,0.02786581033779605,0.0007803707692235202,0.0020487323136968924,0.00016811070801764564
0.784,512,0.1015625,0.028993489093545616,0.0008058247855145723,0.002177835260081506,0.00018675890660406697
0.784,512,0.10546875,0.030124685403017312,0.00083095610271201,0.0023117087825149716,0.00019310523929104697
0.784,512,0.109375,0.031259870700755955,0.000855785884417397,0.0024532429015393102,0.00019737268909505385
0.784,512,0.11328125,0.03239930864412228,0.0008803349184488741,0.002583569260364395,0.00019998819170593098
0.784,512,0.1171875,0.033543476680808024,0.000904625467807654,0.0027531099638116218,0.0002028553369878147
0.784,512,0.12109375,0.034692619148849455,0.0009286741125003352,0.0029043386641587833,0.0002139018857398349
0.784,512,0.125,0.03584709683909206,0.0009524994166532259,0.003061312206889668,0.00022293332912256284
0.784,512,0.12890625,0.03700718259987214,0.0009761189920637546,0.00322020248603521,0.00022889477296829595
0.784,512,0.1328125,0.03817302566262939,0.000999549312745472,0.0033936387703616794,0.00026037814503296244
0.784,512,0.13671875,0.03934494492753464,0.0010228005729342959,0.003572671572209822,0.00025966380158304976
0.784,512,0.140625,0.0405231503327294,0.0010458832777792122,0.0037693037147407647,0.0002519163748576308
0.784,512,0.14453125,0.04170788525449034,0.0010688162601801307,0.003979727239398122,0.00027729537477942326
0.784,512,0.1484375,0.04289915436469398,0.0010916087582835837,0.004186009857440871,0.00030051999583292693
0.784,512,0.15234375,0.04409688833714235,0.0011142627240462875,0.0043910261720331335,0.0003124644659366445
0.784,512,0.15625,0.04530123427974044,0.001136783359299535,0.004623563581200425,0.00032747327102692904
0.784,512,0.16015625,0.04651250360196285,0.0011591797213259581,0.004849813045112775,0.0003364282356054727
0.784,512,0.1640625,0.0477307333424423,0.001181458106437036,0.005084868424127911,0.00040090834959926697
0.784,512,0.16796875,0.048955908497152714,0.0012036222133766726,0.005294225886282285,0.0004123784546532024
0.784,512,0.171875,0.05018811071150304,0.0012256748002318488,0.005582227552873615,0.00045005210005005585
0.784,512,0.17578125,0.05142726025533008,0.0012476178608847113,0.00582707046714062,0.0004615325494156179
0.784,512,0.1796875,0.052673340131399564,0.0012694524462763292,0.006135339782452226,0.0004937920430633063
0.784,512,0.18359375,0.05392653532184362,0.001291182898564331,0.006438327321651004,0.0005002869733187105
