Sigma,N,Q,Mean,Mean_err,Median,Median_err
0.0,256,0.0,0.0,0.0,0.0,0.0
0.0,256,0.0078125,0.0031860403823070435,8.399432575950562e-05,0.000373187424159326,2.5831132988669685e-05
0.0,256,0.015625,0.006371860069141704,0.00016753081128893107,0.0007545982623799717,5.454601312215167e-05
0.0,256,0.0234375,0.009557493686301115,0.0002501823129243151,0.0011403422398392716,8.246887772692753e-05
0.0,256,0.03125,0.01274358285405373,0.0003316005487078943,0.0015448410558427527,0.00011170570848129124
0.0,256,0.0390625,0.01593029467637227,0.0004114739750203483,0.0019738961522208615,0.0001394971561717667
0.0,256,0.046875,0.019117566747181566,0.0004895533120047817,0.002437024605015103,0.0001658779616475833
0.0,256,0.0546875,0.022306827538451167,0.000565722790058164,0.002915284786303374,0.00019023620104673388
0.0,256,0.0625,0.025499595989901286,0.0006399156641254273,0.003453152357447255,0.0002241471083978692
0.0,256,0.0703125,0.028696856557079303,0.000712111938745872,0.003982113420489939,0.0002703234526519789
0.0,256,0.078125,0.03190024680299122,0.0007823440280127388,0.0046130057026423504,0.000315353685445067
0.0,256,0.0859375,0.03511132486467778,0.0008506638165566635,0.005265770335020694,0.0003232389314542974
0.0,256,0.09375,0.03833151912044446,0.0009171403374252238,0.005945642769023955,0.0003672587663402823
0.0,256,0.1015625,0.04156234070350443,0.0009818541527827494,0.006631902680227972,0.00043698816101439374
0.0,256,0.109375,0.044805764948268614,0.0010448932700238248,0.007422568776906957,0.00045854957617590163
0.0,256,0.1171875,0.04806367484582487,0.0011063363945428676,0.008172330975775754,0.0004879496999522346
0.0,256,0.125,0.051338407531211806,0.0011662798863968297,0.009050812536597628,0.0005564979182221116
0.0,256,0.1328125,0.05463170950833102,0.0012248156318522216,0.00995130950262359,0.0006024734171964421
0.0,256,0.140625,0.057944672368449614,0.0012820313512377918,0.010987469692288613,0.0006677398601035068
0.0,256,0.1484375,0.061279478285973965,0.0013380305524908584,0.012107547705217265,0.0006552908606654967
0.0,256,0.15625,0.06463777244247451,0.00139288613400248,0.013384276276147621,0.0007518866443996676
0.0,256,0.1640625,0.06802015763585807,0.0014466661356813298,0.014729181071642382,0.0009312938681418831
0.0,256,0.171875,0.07142699081385835,0.001499424526623684,0.016046653234962387,0.0010848079532617206
0.0,256,0.1796875,0.07485980026976768,0.001551220397040667,0.017491420600339345,0.0011880339213094177
0.0,256,0.1875,0.0783200645972546,0.0016021198019698479,0.019029998125969075,0.0012750113155672663
0.0,256,0.1953125,0.08180796747477781,0.0016521538653992325,0.02058656483545577,0.0012798906808116318
0.0,256,0.203125,0.08532423857577927,0.001701355496458873,0.022318385905331164,0.0014037633639550245
0.0,256,0.2109375,0.08886948655927424,0.0017497565387322724,0.024053096823044243,0.00139926883460417
0.0,256,0.21875,0.09244417811173009,0.001797377385030885,0.02612982732445992,0.001340171052168511
