d,L,Q,Av,Median
3,8,0.6054689999999999,0.175755,0.08376460000000001
3,8,0.609375,0.177879,0.08621419999999999
3,8,0.6132810000000001,0.180044,0.08824560000000001
3,8,0.617188,0.18225,0.0905917
3,8,0.6210939999999999,0.184498,0.0938502
3,8,0.625,0.186789,0.097264
3,8,0.6289060000000001,0.189125,0.101991
3,8,0.632812,0.191505,0.10528299999999999
3,8,0.6367189999999999,0.193932,0.108615
3,8,0.640625,0.196406,0.111757
3,8,0.6445310000000001,0.198927,0.11559000000000001
3,8,0.648438,0.201498,0.118871
3,8,0.6523439999999999,0.204119,0.121647
3,8,0.65625,0.206792,0.12546300000000002
3,8,0.6601560000000001,0.209519,0.129246
3,8,0.664062,0.21230100000000002,0.13312100000000002
3,8,0.6679689999999999,0.215142,0.136902
3,8,0.671875,0.21804400000000002,0.140916
3,8,0.6757810000000001,0.221007,0.145232
3,8,0.679688,0.22403499999999998,0.149125
3,8,0.6835939999999999,0.22713000000000003,0.15315
3,8,0.6875,0.23029299999999997,0.157224
3,8,0.6914060000000001,0.23352699999999998,0.16281500000000002
3,8,0.695312,0.236833,0.16755
3,8,0.6992189999999999,0.240215,0.172342
3,8,0.703125,0.24367399999999997,0.178739
3,8,0.7070310000000001,0.247214,0.183091
3,8,0.710938,0.250838,0.189485
3,8,0.7148439999999999,0.25455,0.195924
3,8,0.71875,0.258356,0.20180599999999999
3,8,0.7226560000000001,0.262259,0.207983
3,8,0.726562,0.266266,0.21229800000000001
3,8,0.7304689999999999,0.270381,0.218464
3,8,0.734375,0.274611,0.22610500000000003
3,8,0.7382810000000001,0.278961,0.231961
3,8,0.742188,0.283439,0.23883600000000002
3,8,0.7460939999999999,0.28805,0.246329
3,8,0.75,0.292802,0.252854
3,8,0.7539060000000001,0.297702,0.261348
3,8,0.757812,0.302757,0.269417
3,8,0.7617189999999999,0.307977,0.276431
3,8,0.765625,0.313369,0.28534699999999996
3,8,0.7695310000000001,0.318942,0.29341999999999996
3,8,0.773438,0.324705,0.30246100000000004
3,8,0.7773439999999999,0.33066799999999996,0.31388499999999997
3,8,0.78125,0.33684400000000003,0.32236
3,8,0.7851560000000001,0.343244,0.332005
3,8,0.789062,0.349881,0.340858
3,8,0.7929689999999999,0.356769,0.352088
3,8,0.796875,0.36392399999999997,0.362867
3,8,0.8007810000000001,0.371361,0.373155
3,8,0.804688,0.379096,0.38343
3,8,0.8085939999999999,0.387146,0.39510700000000004
3,8,0.8125,0.39552800000000005,0.407672
3,8,0.8164060000000001,0.404263,0.41999200000000003
3,8,0.820312,0.413366,0.431069
3,8,0.824219,0.42286,0.44148699999999996
3,8,0.828125,0.432762,0.45420600000000005
3,8,0.832031,0.443093,0.466923
3,8,0.835938,0.453874,0.480472
3,8,0.839844,0.46512600000000004,0.49308599999999997
3,8,0.84375,0.47686999999999996,0.5074810000000001
3,8,0.847656,0.489126,0.522768
3,8,0.851562,0.501916,0.5384439999999999
3,8,0.855469,0.515261,0.553686
3,8,0.859375,0.529184,0.569496
3,8,0.863281,0.543704,0.5863729999999999
3,8,0.867188,0.55884,0.6020300000000001
3,8,0.871094,0.574608,0.61915
3,8,0.875,0.59102,0.637888
3,8,0.878906,0.608083,0.656999
3,8,0.882812,0.625794,0.676163
3,8,0.886719,0.644143,0.695512
3,8,0.890625,0.6631100000000001,0.715109
3,8,0.894531,0.682661,0.7351300000000001
3,8,0.898438,0.702747,0.755105
3,8,0.902344,0.723303,0.7755920000000001
3,8,0.90625,0.7442439999999999,0.796755
3,8,0.910156,0.765466,0.817647
3,8,0.914062,0.786837,0.837924
3,8,0.917969,0.808203,0.8573639999999999
3,8,0.921875,0.829383,0.8765370000000001
3,8,0.925781,0.850174,0.8945629999999999
3,8,0.929688,0.870348,0.9123899999999999
3,8,0.933594,0.889667,0.9280889999999999
3,8,0.9375,0.9078870000000001,0.942103
3,8,0.941406,0.924768,0.954707
3,8,0.945312,0.94009,0.965685
3,8,0.949219,0.953667,0.974935
3,8,0.953125,0.965363,0.982468
3,8,0.957031,0.9751139999999999,0.988331
3,8,0.960938,0.982933,0.9926729999999999
3,8,0.964844,0.988925,0.9956780000000001
3,8,0.96875,0.993273,0.9976290000000001
3,8,0.972656,0.99623,0.998827
3,8,0.976562,0.9980870000000001,0.999489
3,8,0.980469,0.999144,0.9998049999999999
3,8,0.984375,0.999676,0.9999379999999999
3,8,0.988281,0.9999020000000001,0.999985
3,8,0.992188,0.9999790000000001,0.9999969999999999
3,8,0.996094,0.9999979999999999,1.0
3,8,1.0,1.0,1.0
