d,L,Q,Av,Median
4,8,0.04980469999999999,0.018443,0.000537872
4,8,0.050293,0.018618700000000002,0.000545979
4,8,0.0507812,0.018794400000000003,0.00055486
4,8,0.0512695,0.0189699,0.000564575
4,8,0.0517578,0.0191456,0.000573636
4,8,0.052246100000000004,0.019321099999999997,0.000581384
4,8,0.05273440000000001,0.019496799999999998,0.000587583
4,8,0.0532227,0.0196725,0.000594676
4,8,0.053710900000000006,0.0198481,0.000602901
4,8,0.054199199999999996,0.0200237,0.0006108880000000001
4,8,0.0546875,0.020199400000000003,0.000619591
4,8,0.055175800000000004,0.0203748,0.000628352
4,8,0.055664099999999994,0.020550299999999997,0.000635982
4,8,0.0561523,0.0207258,0.000644028
4,8,0.05664059999999999,0.0209014,0.000649691
4,8,0.057128899999999996,0.0210769,0.0006564260000000001
4,8,0.0576172,0.0212525,0.0006644719999999999
4,8,0.0581055,0.0214278,0.0006729360000000001
4,8,0.0585938,0.0216033,0.000683606
4,8,0.059082,0.021779,0.0006939180000000001
4,8,0.0595703,0.021954599999999998,0.000702441
4,8,0.060058600000000004,0.0221301,0.000709772
4,8,0.06054690000000001,0.0223054,0.00071776
4,8,0.0610352,0.022481,0.0007250910000000001
4,8,0.061523400000000006,0.022656400000000004,0.000733555
4,8,0.062011699999999996,0.0228318,0.000743449
4,8,0.0625,0.023007299999999998,0.0007523889999999999
4,8,0.0629883,0.0231828,0.000758529
4,8,0.0634766,0.0233584,0.0007672310000000001
4,8,0.0639648,0.023533900000000003,0.0007784360000000001
4,8,0.0644531,0.0237093,0.000786185
4,8,0.0649414,0.0238846,0.0007947680000000001
4,8,0.06542970000000001,0.0240601,0.000805795
4,8,0.06591799999999999,0.0242355,0.000815928
4,8,0.0664062,0.024411000000000002,0.000826061
4,8,0.06689450000000001,0.0245864,0.0008358360000000001
4,8,0.06738279999999999,0.0247618,0.0008469819999999999
4,8,0.0678711,0.0249373,0.000853479
4,8,0.06835939999999999,0.0251127,0.0008609889999999999
4,8,0.0688477,0.025288099999999997,0.0008716589999999999
4,8,0.06933589999999999,0.0254636,0.000881553
4,8,0.0698242,0.0256392,0.000890136
4,8,0.0703125,0.0258147,0.0008994939999999999
4,8,0.0708008,0.02599,0.000911355
4,8,0.07128910000000001,0.0261656,0.000919282
4,8,0.0717773,0.026341200000000002,0.000929296
4,8,0.07226560000000001,0.026516700000000004,0.00093633
4,8,0.0727539,0.0266921,0.000946522
4,8,0.07324220000000001,0.0268678,0.0009554030000000001
4,8,0.07373049999999999,0.027043200000000003,0.000966429
4,8,0.0742188,0.0272189,0.000979602
4,8,0.07470700000000001,0.027394400000000003,0.000993907
4,8,0.07519529999999999,0.0275699,0.00100321
4,8,0.0756836,0.027745599999999995,0.00101906
4,8,0.07617189999999999,0.027921299999999996,0.00103337
4,8,0.0766602,0.028097000000000004,0.00104469
4,8,0.07714839999999999,0.028272500000000002,0.00105709
4,8,0.0776367,0.0284481,0.00106585
4,8,0.078125,0.028623700000000002,0.0010739
4,8,0.0786133,0.028799400000000003,0.00108135
4,8,0.07910160000000001,0.028975099999999997,0.00109095
4,8,0.0795898,0.029150799999999998,0.00109893
4,8,0.08007810000000001,0.0293265,0.0011062000000000001
4,8,0.0805664,0.029502299999999995,0.00111532
4,8,0.08105470000000001,0.029677999999999996,0.00112587
4,8,0.08154299999999999,0.0298536,0.0011375
4,8,0.0820312,0.030029400000000005,0.00115109
4,8,0.08251950000000001,0.0302051,0.00116068
4,8,0.08300779999999999,0.0303808,0.00117165
4,8,0.0834961,0.030556599999999996,0.00118381
4,8,0.08398439999999999,0.0307322,0.00119429
4,8,0.0844727,0.0309082,0.00120527
4,8,0.08496089999999999,0.031083999999999997,0.00121605
4,8,0.0854492,0.031259800000000004,0.00122499
4,8,0.0859375,0.031435700000000004,0.00123847
4,8,0.0864258,0.0316117,0.00125003
4,8,0.08691410000000001,0.0317877,0.00126052
4,8,0.0874023,0.031963599999999995,0.00126595
4,8,0.08789060000000001,0.0321396,0.00127542
4,8,0.0883789,0.0323156,0.00128161
4,8,0.08886720000000001,0.0324918,0.0012877000000000001
4,8,0.08935549999999999,0.0326678,0.00129628
4,8,0.0898438,0.0328439,0.00131441
4,8,0.09033200000000001,0.0330199,0.0013231
4,8,0.09082029999999999,0.033195999999999996,0.00133336
4,8,0.0913086,0.0333721,0.00135034
4,8,0.09179689999999999,0.0335483,0.00136375
4,8,0.0922852,0.0337246,0.00138259
4,8,0.09277339999999999,0.033901,0.00139922
4,8,0.0932617,0.0340772,0.00141603
4,8,0.09375,0.034253399999999996,0.00144005
4,8,0.0942383,0.0344296,0.0014505999999999998
4,8,0.09472660000000001,0.0346059,0.00146962
4,8,0.0952148,0.0347823,0.00148701
4,8,0.09570310000000001,0.0349587,0.00150198
4,8,0.0961914,0.0351352,0.00151753
4,8,0.09667970000000001,0.0353119,0.00153333
4,8,0.09716799999999999,0.0354885,0.00154955
4,8,0.0976562,0.035664999999999995,0.00156188
4,8,0.09814450000000001,0.0358417,0.0015794000000000001
4,8,0.09863279999999999,0.036018400000000006,0.00158977
4,8,0.0991211,0.036195,0.00160355
4,8,0.09960939999999999,0.036371600000000004,0.0016222
4,8,0.100098,0.0365483,0.00163627
4,8,0.100586,0.036725,0.00165409
4,8,0.101074,0.0369019,0.0016680999999999998
4,8,0.101562,0.0370789,0.00167466
4,8,0.102051,0.0372559,0.00168109
4,8,0.102539,0.037433,0.00169593
4,8,0.103027,0.037610199999999996,0.00170505
4,8,0.10351600000000001,0.0377873,0.00171441
4,8,0.104004,0.0379645,0.00173265
4,8,0.104492,0.0381417,0.00174939
4,8,0.10497999999999999,0.0383189,0.00175899
4,8,0.10546900000000001,0.0384962,0.00177378
4,8,0.105957,0.03867380000000001,0.00180429
4,8,0.106445,0.0388514,0.00182432
4,8,0.10693399999999999,0.0390289,0.00184554
4,8,0.107422,0.0392065,0.00186503
4,8,0.10790999999999999,0.0393842,0.00187558
4,8,0.10839800000000001,0.039562,0.00189072
4,8,0.10888699999999998,0.039739800000000006,0.0019021
4,8,0.109375,0.0399176,0.00192011
4,8,0.10986300000000002,0.0400955,0.00194496
4,8,0.11035199999999999,0.0402734,0.00197268
4,8,0.11084000000000001,0.0404514,0.00199228
4,8,0.111328,0.0406294,0.00200331
4,8,0.11181600000000001,0.0408077,0.00201571
4,8,0.112305,0.0409858,0.00203872
4,8,0.112793,0.0411642,0.00205791
4,8,0.11328099999999999,0.0413426,0.00206464
4,8,0.11377000000000001,0.0415211,0.0020799
4,8,0.114258,0.041699599999999996,0.00210845
4,8,0.114746,0.0418781,0.00213152
4,8,0.11523399999999999,0.042056800000000005,0.00216222
4,8,0.115723,0.0422356,0.00217139
4,8,0.116211,0.0424144,0.00218094
4,8,0.116699,0.042593400000000003,0.00221777
4,8,0.11718800000000001,0.042772500000000005,0.00222653
4,8,0.117676,0.0429517,0.00223482
4,8,0.118164,0.043130699999999994,0.00224388
4,8,0.118652,0.04331,0.0022549
4,8,0.11914100000000001,0.0434893,0.00227493
4,8,0.119629,0.04366880000000001,0.00228405
4,8,0.120117,0.0438484,0.00229591
4,8,0.12060499999999999,0.044028,0.00233096
4,8,0.12109400000000001,0.0442077,0.0023588000000000003
4,8,0.121582,0.0443876,0.00237715
4,8,0.12207,0.0445674,0.00238997
4,8,0.12255899999999999,0.0447475,0.00241905
4,8,0.123047,0.0449277,0.00243259
4,8,0.12353499999999999,0.0451081,0.00244754
4,8,0.12402300000000001,0.0452884,0.00245649
4,8,0.12451199999999998,0.0454689,0.00246763
4,8,0.125,0.0456494,0.0024785999999999996
4,8,0.12548800000000002,0.0458301,0.00250745
4,8,0.125977,0.0460109,0.00253838
4,8,0.12646500000000002,0.0461918,0.0025691999999999998
4,8,0.126953,0.0463728,0.00258172
4,8,0.127441,0.046553899999999995,0.0025936999999999996
4,8,0.12793,0.0467351,0.00261206
4,8,0.128418,0.0469163,0.00263905
4,8,0.128906,0.0470977,0.00266022
4,8,0.129395,0.047279400000000006,0.00268173
4,8,0.129883,0.0474611,0.00272352
4,8,0.13037100000000001,0.0476429,0.00275904
4,8,0.130859,0.04782480000000001,0.00277138
4,8,0.131348,0.0480068,0.00278366
4,8,0.13183599999999998,0.048188800000000004,0.00279653
4,8,0.132324,0.048371,0.0028165
4,8,0.13281199999999999,0.0485533,0.00283974
4,8,0.133301,0.0487357,0.00285936
4,8,0.13378900000000002,0.048918199999999995,0.00286889
4,8,0.134277,0.049101,0.00289303
4,8,0.134766,0.0492838,0.0029065000000000002
4,8,0.13525399999999999,0.049466699999999995,0.00292939
4,8,0.135742,0.0496497,0.0029601999999999996
4,8,0.13623,0.049832800000000003,0.00299746
4,8,0.136719,0.050016000000000005,0.00300831
4,8,0.137207,0.0501993,0.00302064
4,8,0.137695,0.050382800000000005,0.00307238
4,8,0.138184,0.0505665,0.00310469
4,8,0.138672,0.0507504,0.00312883
4,8,0.13915999999999998,0.0509343,0.00316405
4,8,0.139648,0.0511184,0.00320339
4,8,0.14013699999999998,0.0513026,0.00321329
4,8,0.140625,0.0514869,0.00322008
4,8,0.14111300000000002,0.05167130000000001,0.00325775
4,8,0.141602,0.051855899999999996,0.0032888000000000006
4,8,0.14209000000000002,0.05204059999999999,0.00329924
4,8,0.142578,0.052225400000000005,0.0033082999999999997
4,8,0.143066,0.05241030000000001,0.00331771
4,8,0.143555,0.0525953,0.00334978
4,8,0.144043,0.0527804,0.00340629
4,8,0.144531,0.0529655,0.00344598
4,8,0.14502,0.0531509,0.00350553
4,8,0.145508,0.053336400000000006,0.00353282
4,8,0.14599600000000001,0.053522,0.00355428
4,8,0.146484,0.0537078,0.00357574
4,8,0.146973,0.0538938,0.00363463
4,8,0.14746099999999998,0.0540798,0.00364923
4,8,0.147949,0.054265999999999995,0.00367868
4,8,0.14843800000000001,0.0544525,0.00371158
4,8,0.148926,0.054638900000000004,0.00375551
4,8,0.14941400000000002,0.0548254,0.00379073
4,8,0.149902,0.0550121,0.00383067
4,8,0.150391,0.055199,0.00384486
4,8,0.15087899999999999,0.055386000000000005,0.00385511
4,8,0.151367,0.055573000000000004,0.00387532
4,8,0.151855,0.055760300000000006,0.00391311
4,8,0.152344,0.055947699999999996,0.00394529
4,8,0.152832,0.0561351,0.00397277
4,8,0.15332,0.056322699999999996,0.00400966
4,8,0.153809,0.0565104,0.00404495
4,8,0.154297,0.05669830000000001,0.00408995
4,8,0.15478499999999998,0.05688630000000001,0.00411976
4,8,0.155273,0.0570745,0.00414276
4,8,0.15576199999999998,0.05726269999999999,0.00418508
4,8,0.15625,0.057451,0.00421262
4,8,0.15673800000000002,0.057639499999999996,0.00423962
4,8,0.157227,0.05782819999999999,0.00427938
4,8,0.15771500000000002,0.058017,0.00433952
4,8,0.158203,0.058205999999999994,0.00437146
4,8,0.158691,0.058394900000000007,0.00438542
4,8,0.15918,0.0585841,0.00440568
4,8,0.159668,0.0587735,0.00442755
4,8,0.160156,0.05896269999999999,0.00445664
4,8,0.160645,0.059152300000000005,0.00451165
4,8,0.161133,0.059341899999999996,0.0045315
4,8,0.16162100000000001,0.059531600000000004,0.004564100000000001
4,8,0.162109,0.0597216,0.00462216
4,8,0.162598,0.0599117,0.00467974
4,8,0.16308599999999998,0.060101999999999996,0.00471783
4,8,0.163574,0.0602923,0.00473958
4,8,0.16406199999999999,0.060482799999999996,0.0047555
4,8,0.164551,0.0606734,0.00477124
4,8,0.16503900000000002,0.0608644,0.00478768
4,8,0.165527,0.061055099999999994,0.00480294
4,8,0.166016,0.061246,0.00482619
4,8,0.16650399999999999,0.0614372,0.00488281
4,8,0.166992,0.061628499999999996,0.00492585
4,8,0.16748,0.0618198,0.00494934
4,8,0.167969,0.0620114,0.0049777
4,8,0.168457,0.062202999999999994,0.00503475
4,8,0.168945,0.0623948,0.00509411
4,8,0.169434,0.06258680000000001,0.00512981
4,8,0.169922,0.06277869999999999,0.00515604
4,8,0.17040999999999998,0.06297090000000001,0.00519294
4,8,0.170898,0.0631631,0.00522643
4,8,0.17138699999999998,0.0633555,0.00525666
4,8,0.171875,0.0635479,0.00526667
4,8,0.17236300000000002,0.0637407,0.005288899999999999
4,8,0.172852,0.0639334,0.00532657
4,8,0.17334000000000002,0.0641263,0.00536811
4,8,0.173828,0.0643194,0.00540107
4,8,0.174316,0.0645126,0.0054723
4,8,0.174805,0.0647057,0.00551319
4,8,0.175293,0.06489919999999999,0.00553602
4,8,0.175781,0.0650928,0.00558502
4,8,0.17627,0.0652863,0.00564587
4,8,0.176758,0.06548,0.00569916
4,8,0.17724600000000001,0.0656738,0.00572569
4,8,0.177734,0.0658676,0.00581246
4,8,0.178223,0.0660617,0.00587255
4,8,0.17871099999999998,0.066256,0.00589735
4,8,0.179199,0.0664502,0.00594956
4,8,0.17968800000000001,0.0666447,0.00595903
4,8,0.180176,0.0668393,0.00597667
4,8,0.18066400000000002,0.0670337,0.00598759
4,8,0.181152,0.0672286,0.00599808
4,8,0.181641,0.0674235,0.00602061
4,8,0.18212899999999999,0.0676185,0.0060556
4,8,0.182617,0.0678136,0.00606293
4,8,0.183105,0.0680089,0.00607956
4,8,0.183594,0.06820419999999999,0.00612194
4,8,0.184082,0.06839980000000001,0.00617737
4,8,0.18457,0.0685954,0.00623608
4,8,0.185059,0.06879110000000001,0.00629419
4,8,0.185547,0.0689868,0.00635958
4,8,0.18603499999999998,0.0691826,0.00640589
4,8,0.186523,0.06937860000000001,0.00644743
4,8,0.18701199999999998,0.0695748,0.00645697
4,8,0.1875,0.0697709,0.00649267
4,8,0.18798800000000002,0.0699675,0.00652086
4,8,0.188477,0.07016389999999999,0.00654858
4,8,0.18896500000000002,0.07036039999999999,0.00658739
4,8,0.189453,0.0705571,0.00665808
4,8,0.189941,0.070754,0.00670278
4,8,0.19043,0.07095080000000001,0.00675565
4,8,0.190918,0.07114789999999999,0.00682324
4,8,0.191406,0.0713448,0.00688022
4,8,0.191895,0.071542,0.00691521
4,8,0.192383,0.0717393,0.00693482
4,8,0.19287100000000001,0.07193680000000001,0.00695813
4,8,0.193359,0.0721341,0.00700307
4,8,0.193848,0.0723318,0.00706583
4,8,0.19433599999999998,0.0725295,0.00713706
4,8,0.194824,0.07272730000000001,0.0071795
4,8,0.19531199999999999,0.0729252,0.00720048
4,8,0.195801,0.07312310000000001,0.00725794
4,8,0.19628900000000002,0.0733211,0.00729526
4,8,0.196777,0.0735193,0.00733393
4,8,0.197266,0.07371749999999999,0.00743115
4,8,0.19775399999999999,0.0739158,0.00753289
4,8,0.198242,0.07411430000000001,0.00765353
4,8,0.19873,0.074313,0.00770873
4,8,0.199219,0.0745117,0.00774818
4,8,0.199707,0.0747104,0.00781518
4,8,0.200195,0.07490930000000001,0.00792479
4,8,0.200684,0.0751081,0.00800044
4,8,0.201172,0.0753073,0.00806058
4,8,0.20165999999999998,0.0755065,0.00813741
4,8,0.202148,0.0757058,0.00818223
4,8,0.20263699999999998,0.075905,0.00825214
4,8,0.203125,0.0761044,0.00835681
4,8,0.20361300000000002,0.07630419999999999,0.00841421
4,8,0.204102,0.0765037,0.00847048
4,8,0.20459000000000002,0.0767034,0.00853676
4,8,0.205078,0.07690319999999999,0.00860727
4,8,0.205566,0.07710299999999999,0.00864381
4,8,0.20605500000000002,0.077303,0.00869829
4,8,0.20654299999999998,0.077503,0.0087493
4,8,0.207031,0.0777033,0.00881445
4,8,0.20751999999999998,0.0779036,0.00887775
4,8,0.208008,0.07810399999999999,0.00893247
4,8,0.20849600000000001,0.0783045,0.00897061
4,8,0.208984,0.07850499999999999,0.00903558
4,8,0.209473,0.0787056,0.00911015
4,8,0.209961,0.0789063,0.00919158
4,8,0.21044899999999997,0.0791071,0.00926035
4,8,0.21093800000000001,0.079308,0.0093072
4,8,0.21142600000000003,0.079509,0.00933212
4,8,0.211914,0.07971,0.00939357
4,8,0.212402,0.0799112,0.00949801
4,8,0.212891,0.0801125,0.00960684
4,8,0.21337899999999999,0.0803138,0.00970924
4,8,0.213867,0.0805151,0.00977683
4,8,0.21435500000000002,0.0807166,0.00989932
4,8,0.214844,0.0809183,0.00997048
4,8,0.21533200000000002,0.0811201,0.0100604
4,8,0.21581999999999998,0.08132189999999999,0.010125
4,8,0.216309,0.08152369999999999,0.0102051
4,8,0.216797,0.08172560000000001,0.010287799999999998
4,8,0.21728499999999998,0.0819276,0.010374600000000001
4,8,0.217773,0.0821298,0.010406
4,8,0.21826199999999998,0.0823321,0.0104306
4,8,0.21875,0.0825345,0.0104861
4,8,0.21923800000000002,0.08273689999999999,0.0105112
4,8,0.219727,0.08293939999999998,0.0105983
4,8,0.22021500000000002,0.0831419,0.010648000000000001
4,8,0.220703,0.0833447,0.010681
4,8,0.221191,0.08354760000000001,0.0107418
4,8,0.22168000000000002,0.08375039999999999,0.010814399999999998
4,8,0.22216799999999998,0.08395330000000001,0.0108461
4,8,0.222656,0.0841563,0.0108945
4,8,0.22314499999999998,0.0843592,0.010923700000000001
4,8,0.223633,0.0845624,0.0109974
4,8,0.22412100000000001,0.0847657,0.011062700000000002
4,8,0.224609,0.0849689,0.011125200000000002
4,8,0.225098,0.0851724,0.0111779
4,8,0.225586,0.085376,0.0112375
4,8,0.22607399999999997,0.0855796,0.011310700000000002
4,8,0.22656199999999999,0.0857833,0.0113325
4,8,0.22705100000000003,0.08598710000000001,0.0114068
4,8,0.227539,0.0861911,0.0115426
4,8,0.228027,0.0863952,0.011618799999999999
4,8,0.228516,0.0865993,0.0117192
4,8,0.22900399999999999,0.08680349999999999,0.0117865
4,8,0.229492,0.0870078,0.011871799999999998
4,8,0.22998000000000002,0.08721210000000001,0.0119632
4,8,0.230469,0.0874163,0.0120916
4,8,0.23095700000000002,0.0876209,0.0122133
4,8,0.23144499999999998,0.0878255,0.012291
4,8,0.231934,0.0880303,0.012372
4,8,0.232422,0.0882352,0.0125036
4,8,0.23290999999999998,0.0884402,0.0126418
4,8,0.233398,0.0886451,0.0127029
4,8,0.23388699999999998,0.08885030000000001,0.0127493
4,8,0.234375,0.0890556,0.0127522
4,8,0.23486300000000002,0.08926089999999999,0.012859799999999998
4,8,0.235352,0.0894663,0.012896000000000001
4,8,0.23584000000000002,0.0896719,0.012969799999999998
4,8,0.236328,0.08987730000000001,0.013084799999999999
4,8,0.236816,0.0900831,0.0131326
4,8,0.23730500000000002,0.090289,0.013204200000000001
4,8,0.23779299999999998,0.09049489999999999,0.013219100000000001
4,8,0.238281,0.0907008,0.0132995
4,8,0.23876999999999998,0.0909071,0.0133542
4,8,0.239258,0.09111319999999999,0.0133887
4,8,0.23974600000000001,0.0913196,0.013433500000000001
4,8,0.240234,0.091526,0.013482399999999999
4,8,0.240723,0.0917326,0.013529300000000001
4,8,0.241211,0.0919393,0.013621000000000001
4,8,0.24169899999999997,0.0921461,0.013711099999999999
4,8,0.24218800000000001,0.09235310000000001,0.0137863
4,8,0.24267600000000003,0.0925601,0.013876499999999998
4,8,0.243164,0.0927673,0.0139528
4,8,0.243652,0.0929746,0.0140469
4,8,0.244141,0.0931819,0.014104499999999999
4,8,0.24462899999999999,0.09338939999999998,0.014141899999999999
4,8,0.245117,0.093597,0.014242
4,8,0.24560500000000002,0.0938048,0.0143166
4,8,0.246094,0.0940125,0.014452600000000001
4,8,0.24658200000000002,0.0942205,0.0145118
4,8,0.24706999999999998,0.0944286,0.014564700000000002
4,8,0.247559,0.09463680000000001,0.0145995
4,8,0.248047,0.0948451,0.0146763
4,8,0.24853499999999998,0.0950536,0.014785399999999999
4,8,0.249023,0.095262,0.014918
4,8,0.24951199999999998,0.0954707,0.014997700000000001
4,8,0.25,0.0956795,0.0150475
4,8,0.250488,0.09588839999999998,0.015089700000000003
4,8,0.250977,0.0960976,0.0151868
4,8,0.251465,0.0963067,0.0153017
4,8,0.25195300000000004,0.09651610000000001,0.015401
4,8,0.25244099999999997,0.09672560000000001,0.015547499999999999
4,8,0.25293000000000004,0.0969352,0.0156381
4,8,0.253418,0.0971451,0.0157207
4,8,0.253906,0.0973549,0.0157643
4,8,0.254395,0.09756480000000001,0.0158893
4,8,0.25488299999999997,0.0977751,0.0160697
4,8,0.255371,0.09798530000000001,0.0162076
4,8,0.255859,0.0981957,0.0163391
4,8,0.256348,0.09840650000000001,0.0164199
4,8,0.256836,0.0986171,0.016482
4,8,0.257324,0.0988281,0.0166272
4,8,0.257812,0.0990391,0.0167467
4,8,0.258301,0.09925010000000001,0.0168192
4,8,0.258789,0.09946110000000001,0.0169637
4,8,0.259277,0.0996725,0.0171018
4,8,0.259766,0.0998841,0.0172155
4,8,0.260254,0.100096,0.0172951
4,8,0.26074200000000003,0.10030800000000001,0.017386099999999998
4,8,0.26123,0.10051900000000001,0.0174989
4,8,0.261719,0.100731,0.0175822
4,8,0.262207,0.100944,0.0176653
4,8,0.26269499999999996,0.101156,0.0177384
4,8,0.26318400000000003,0.101369,0.0178207
4,8,0.26367199999999996,0.101582,0.0179927
4,8,0.26416,0.10179500000000001,0.0180853
4,8,0.264648,0.102008,0.018191099999999998
4,8,0.265137,0.102221,0.0182457
4,8,0.265625,0.102434,0.0182988
4,8,0.266113,0.102648,0.0184453
4,8,0.266602,0.102861,0.0185891
4,8,0.26709,0.103076,0.0187413
4,8,0.26757800000000004,0.103289,0.0188787
4,8,0.26806599999999997,0.103504,0.019078900000000003
4,8,0.26855500000000004,0.103718,0.0192442
4,8,0.269043,0.103933,0.019306900000000002
4,8,0.269531,0.104147,0.0194024
4,8,0.27002,0.10436199999999998,0.0194399
4,8,0.27050799999999997,0.104577,0.0195236
4,8,0.270996,0.10479300000000001,0.019653900000000002
4,8,0.271484,0.10500799999999999,0.0197935
4,8,0.271973,0.105224,0.0200435
4,8,0.272461,0.10544,0.0201307
4,8,0.272949,0.105656,0.020281099999999996
4,8,0.273438,0.10587200000000001,0.020503999999999998
4,8,0.273926,0.10608800000000002,0.0206283
4,8,0.274414,0.106305,0.0208139
4,8,0.274902,0.106521,0.021038099999999997
4,8,0.275391,0.10673800000000001,0.0211797
4,8,0.275879,0.106955,0.0212885
4,8,0.27636700000000003,0.107173,0.0213739
4,8,0.276855,0.10739000000000001,0.0215011
4,8,0.277344,0.107608,0.021643700000000002
4,8,0.277832,0.107826,0.021921200000000002
4,8,0.27831999999999996,0.108044,0.0222122
4,8,0.27880900000000003,0.10826199999999998,0.0223383
4,8,0.27929699999999996,0.10848,0.022443900000000003
4,8,0.279785,0.108699,0.0224787
4,8,0.280273,0.108918,0.022571200000000003
4,8,0.280762,0.109136,0.0226415
4,8,0.28125,0.109356,0.0227916
4,8,0.281738,0.109575,0.0230564
4,8,0.282227,0.109794,0.0232024
