L,Temp,mean,sem,TL_mean,TL_std,chiTL_mean,chiTL_std
12,8.77846,21.587933764800002,0.06647381504835373,8.40858037513374,0.00018842528001853523,385.4631082453574,1.80882738859108
16,8.77846,34.30001562965332,0.10550758298551506,8.55820775453351,8.169438664378358e-05,681.6336804298453,2.7369604190091614
20,8.77846,49.68181299999998,0.16212292957937652,8.632710829849692,8.671830981513689e-05,1066.0618756456056,7.459928210269946
28,8.77846,87.38798646061862,0.2725858503193571,8.701225684255688,3.869451726565687e-05,2118.5870885565337,14.969702501402447
36,8.77846,135.74371084164656,0.43933924559246873,8.730714420925123,2.018023692063025e-05,3674.9703580497026,25.449429968909598
