Sigma,N,Q,Mean,Mean_err,Median,Median_err
0.896,256,0.6171875,0.14663372589007104,0.0026788483687942995,0.05076122727463555,0.0031898961158936287
0.896,256,0.625,0.15016360862927425,0.0027070329025337945,0.054704746936785724,0.003395318455667994
0.896,256,0.6328125,0.15380992378691388,0.0027353144733671462,0.05826350946183083,0.0031990514641209145
0.896,256,0.640625,0.1575801500568528,0.0027637752989681753,0.061869339539535426,0.003130810020651636
0.896,256,0.6484375,0.16148068543824634,0.0027924330274358322,0.06643592171312443,0.0031848867818739086
0.896,256,0.65625,0.16551792084333125,0.0028212443280283984,0.07145582461627878,0.0035168776689356073
0.896,256,0.6640625,0.1696998023439721,0.002850146037882758,0.0766190036673529,0.0038975195489374245
0.896,256,0.671875,0.1740387502477136,0.0028791519007683405,0.08154226098394333,0.003994726424998192
0.896,256,0.6796875,0.17854905590313713,0.002908359169302503,0.0873031169080514,0.0042233694176053846
0.896,256,0.6875,0.18324482939143635,0.0029378491563631227,0.0931594064701451,0.003808532057612784
0.896,256,0.6953125,0.18814257122602343,0.002967636236417979,0.09910857875997219,0.0043123562568325126
0.896,256,0.703125,0.19326020312388167,0.002997661155561104,0.1060766298450545,0.004840415207315617
0.896,256,0.7109375,0.19861525822579054,0.003027819128347798,0.11311628341974157,0.005494367913662309
0.896,256,0.71875,0.2042271007906098,0.003058010623469684,0.12037588932249069,0.005509795242005509
0.896,256,0.7265625,0.21011917815208653,0.0030882352702555887,0.12846376267772083,0.005145671521058718
0.896,256,0.734375,0.21631899478007624,0.003118576227864946,0.1381657367941275,0.005990557743240855
0.896,256,0.7421875,0.22285805628534108,0.003149147785072656,0.14820288392990238,0.006250638315076054
0.896,256,0.75,0.22976575669194566,0.0031800834392599524,0.1591421979201682,0.0062843831901676405
0.896,256,0.7578125,0.2370640948621751,0.0032114517051737347,0.17048126849641265,0.00627839427374959
0.896,256,0.765625,0.24477976011883332,0.0032431657584630997,0.18086615044932722,0.005577840240033431
0.896,256,0.7734375,0.2529584654465229,0.003275049346407523,0.19137088232418992,0.007363559421600559
0.896,256,0.78125,0.2616594947241479,0.00330694704198072,0.2049740555272291,0.007535517484818491
0.896,256,0.7890625,0.27094551366580544,0.003338702263152308,0.21973121860802242,0.007111567911823579
0.896,256,0.796875,0.2808838693917075,0.0033701426839732778,0.23546630778410296,0.006507671129208767
0.896,256,0.8046875,0.2915532697706409,0.003401089336704689,0.25146725887704036,0.006389927356195164
0.896,256,0.8125,0.30304527897704564,0.00343130613193099,0.2677444620363723,0.006675592805371835
0.896,256,0.8203125,0.3154601637722646,0.003460419355778244,0.2848162149593759,0.006749377365316143
0.896,256,0.828125,0.3289077056812512,0.0034878372554736324,0.30393045401942637,0.006669584662827438
0.896,256,0.8359375,0.3435162166022623,0.0035128141488372207,0.3261485785163336,0.006617449291871159
0.896,256,0.84375,0.35942837936441213,0.0035345101459034797,0.3495044461639252,0.007331514393550733
0.896,256,0.8515625,0.3767983210139201,0.003552019714107634,0.37368217112969726,0.006478983621590401
0.896,256,0.859375,0.39579987473899036,0.0035643262429903826,0.40113842316414733,0.006909194473339352
0.896,256,0.8671875,0.41663349289914586,0.003570078440226463,0.42785853339136276,0.0057497970961819175
0.896,256,0.875,0.4395409106733673,0.003567352055739948,0.45495875046488643,0.0057083008364644805
0.896,256,0.8828125,0.46480629330907147,0.003553661933908996,0.48592808338876503,0.0059125638390377065
0.896,256,0.890625,0.4927347285689617,0.003526048961330572,0.5198922198320663,0.006077111661173107
0.896,256,0.8984375,0.5236252934496965,0.003480692612138644,0.557053148112564,0.005280656423234232
0.896,256,0.90625,0.557752604251118,0.0034124222709781904,0.5957200976950825,0.004243465056901429
0.896,256,0.9140625,0.5953325704156625,0.0033147952452464518,0.6383289318283418,0.004770150491686351
0.896,256,0.921875,0.6364527114538102,0.0031805050052122765,0.6828999292151756,0.004354484435317743
0.896,256,0.9296875,0.6809903650273204,0.0030014570365551095,0.7312508534150288,0.003613616990350618
0.896,256,0.9375,0.7284855700290402,0.0027694007328201947,0.7806306255137813,0.00348156955956142
0.896,256,0.9453125,0.7779575589177196,0.0024781329679229853,0.8291097513422393,0.0028674068818120464
0.896,256,0.953125,0.827788122983858,0.0021255637366573194,0.8738339595900587,0.002405028123815696
0.896,256,0.9609375,0.875708081702956,0.0017168575037649605,0.9145990583760488,0.0019284416797492707
0.896,256,0.96875,0.9188786202027825,0.0012712057744518916,0.9486034908659082,0.0009925704269946008
0.896,256,0.9765625,0.9542518092400356,0.0008269690590535143,0.9740743633441256,0.0005547683666401289
0.896,256,0.984375,0.9794535733108253,0.000437558837815318,0.9900051321733981,0.0002501353342080687
0.896,256,0.9921875,0.9940086325996101,0.00015392527892332667,0.9975455970977308,6.674516444676874e-05
0.896,256,1.0,1.0,0.0,1.0,0.0
