L,Temp,mean,sem,TL_mean,TL_std,chiTL_mean,chiTL_std
28,8.34,1494316.70556672,63.210632261336976,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.363999999999999,1359038.8190646402,63.32969978636408,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.388,1225925.9215615995,53.4565145757076,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.413,1090065.57166752,52.829432953942636,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.437000000000001,962654.40992224,61.573676711464785,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.461,839091.2632647997,47.130472313683775,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.485,719644.5999903998,52.14212669330404,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.509,605042.1658881601,44.373399777537344,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.533999999999999,491584.91773999995,42.05464947172697,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.558,389645.85627744,44.72570248856929,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.582,295579.85782752,37.650565749537286,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.606,210746.49036896,38.290571387947686,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.63,136879.18055324798,28.710814988122358,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.655,73661.49774759999,23.19412696130888,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.679,28185.66330787201,18.51245164177316,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.681643,24215.27555321108,20.040085718097167,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.681643,24215.275553211068,20.040085718294,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.683056,22127.59503077415,18.136095585354017,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.683056,22127.59503077417,18.136095585136516,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.684469,20154.17149374031,19.217890866889043,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.684469,20154.171493740312,19.217890866809217,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.685882000000001,18211.79595703139,20.09426795945802,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.685882000000001,18211.79595703139,20.094267959523453,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.687294999999999,16334.9566080512,19.431952822101984,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.687294999999999,16334.956608051203,19.4319528220907,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.688708,14507.699650793349,21.324717607062052,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.688708,14507.699650793356,21.32471760699012,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.690121000000001,12701.31445148849,18.942346213348557,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.690121000000001,12701.314451488495,18.942346213302287,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.691533999999999,10937.358899126157,20.29126051296524,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.691533999999999,10937.358899126153,20.291260512986838,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.692948,9193.460475115322,16.629734985988208,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.692948,9193.460475115324,16.62973498596844,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.694361,7562.532677338583,16.76336629595845,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.694361,7562.532677338587,16.763366295948643,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.695774,6040.706085519753,18.527354311913108,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.695774,6040.706085519752,18.52735431191015,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.697187,4650.552626840614,15.0923581413601,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.697187,4650.552626840614,15.0923581413601,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.6986,3525.602284212185,12.36674498962312,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.6986,3525.602284212185,12.36674498962755,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.700013,2657.246348818707,9.484181746729236,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.700013,2657.2463488187077,9.48418174672635,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.701426,2050.159255899571,8.085027651317708,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.701426,2050.159255899569,8.085027651321097,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.702838999999999,1595.4441990943503,7.257789935247244,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.702838999999999,1595.4441990943508,7.257789935245593,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.704252,1274.7736804516435,6.508210522940455,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.704252,1274.7736804516423,6.508210522942033,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.705665,1042.0380212686773,4.750024014185764,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.705665,1042.0380212686773,4.750024014186486,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.707078,877.3863362866213,4.974118773125749,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.707078,877.3863362866216,4.974118773125234,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.708491,747.8304888120124,3.9341130931941732,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.708491,747.8304888120123,3.934113093194064,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.709904,646.557877130437,3.7727681207402095,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.709904,646.557877130437,3.772768120740323,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.711317,568.5266031327507,3.148358078712223,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.711317,568.5266031327509,3.148358078711747,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.71273,506.87306284091085,2.471724393794282,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.71273,506.87306284091085,2.4717243937942817,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.714143,452.4910370713602,2.610747543586324,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.714143,452.49103707136004,2.6107475435864056,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.715556,418.7803925808245,2.4419282687041304,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.715556,418.7803925808248,2.4419282687036477,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.716969,383.72434577516316,2.454638037820479,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.716969,383.7243457751632,2.454638037820479,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.718382,353.5894812407137,2.35501028400553,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.718382,353.5894812407138,2.3550102840054383,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.719795,325.6991101586707,2.086267362056337,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.719795,325.69911015867086,2.086267362056183,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.721209,304.35432193152,1.9136406806625532,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.721209,304.35432193152,1.913640680662665,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.722622,287.44598596086144,1.6744746528562353,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.722622,287.4459859608615,1.6744746528561716,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.724035,271.2837062042585,1.461105571742644,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.724035,271.2837062042584,1.4611055717429005,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.725448,252.68566788726145,1.6539413827009586,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.725448,252.6856678872616,1.6539413827007647,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.727,240.08222145936,1.0638780601144913,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.735,186.196929812096,1.1747771745018722,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.743,151.74526194038395,0.9739319391265191,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.752,128.740991552656,0.6312523896504316,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.76,112.37916308834136,0.7070797710519264,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.767999999999999,98.75651393738669,0.5870012026969837,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.776,90.7410803964,0.43479580563927983,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.789,78.37705925056002,0.4979374823606544,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.8,70.26121925737597,0.3498580246194164,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.824,58.522100657551974,0.28485351768262346,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.847999999999999,50.168578490576,0.2827615802693892,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.873,44.3680866832,0.2632468458539501,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.897,39.5725789872,0.2046930490063421,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.921,35.695415720944,0.19302533146078624,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.945,33.00472285465599,0.16773492569743945,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.969,30.109636162144,0.17499387249002765,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,8.994,28.31502369438399,0.17401763854949898,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,9.017999999999999,26.12227517849601,0.1416136658652805,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
28,9.042,24.71226388008,0.1333597357402686,8.70121749126696,3.103586758003432e-05,2121.966895479383,12.642376889777669
